# 1. Arc ID| 2. Arc first node| 3. Arc second node| 4. Arc capacity| 5. Custom Arc Length
A12768|NC185|NC199|1E6|
A12769|NC185|NC200|1E6|
A12770|NC185|NC201|1E6|
A12771|NC185|NC202|1E6|
A12772|NC185|NC203|1E6|
A12773|NC185|NC205|1E6|
A12774|NC185|NC206|1E6|
A12775|NC185|NC207|1E6|
A12776|NC185|NC213|1E6|
A12777|NC185|NC215|1E6|
A12778|NC185|NC216|1E6|
A12779|NC185|NC217|1E6|
A12780|NC185|NC219|1E6|
A12781|NC185|NC220|1E6|
A12782|NC185|NC222|1E6|
A12783|NC185|NC223|1E6|
A12784|NC185|NC224|1E6|
A12785|NC185|NC227|1E6|
A12786|NC185|NC228|1E6|
A12787|NC185|NC229|1E6|
A12788|NC185|NC230|1E6|
A12789|NC185|NC231|1E6|
A12790|NC185|NC233|1E6|
A12791|NC185|NC234|1E6|
A12792|NC185|NC236|1E6|
A12793|NC185|NC237|1E6|
A12794|NC185|NC238|1E6|
A12795|NC185|NC240|1E6|
A12796|NC185|NC241|1E6|
A12797|NC185|NC242|1E6|
A12798|NC185|NC243|1E6|
A12799|NC185|NC245|1E6|
A12800|NC186|NC002|1E6|
A12801|NC186|NC003|1E6|
A12802|NC186|NC004|1E6|
A12803|NC186|NC005|1E6|
A12804|NC186|NC006|1E6|
A12805|NC186|NC007|1E6|
A12806|NC186|NC008|1E6|
A12807|NC186|NC013|1E6|
A12808|NC186|NC015|1E6|
A12809|NC186|NC025|1E6|
A12810|NC186|NC026|1E6|
A12811|NC186|NC029|1E6|
A12812|NC186|NC031|1E6|
A12813|NC186|NC032|1E6|
A12814|NC186|NC034|1E6|
A12815|NC186|NC040|1E6|
A12816|NC186|NC041|1E6|
A12817|NC186|NC042|1E6|
A12818|NC186|NC043|1E6|
A12819|NC186|NC044|1E6|
A12820|NC186|NC045|1E6|
A12821|NC186|NC048|1E6|
A12822|NC186|NC049|1E6|
A12823|NC186|NC050|1E6|
A12824|NC186|NC051|1E6|
A12825|NC186|NC052|1E6|
A12826|NC186|NC054|1E6|
A12827|NC186|NC061|1E6|
A12828|NC186|NC063|1E6|
A12829|NC186|NC064|1E6|
A12830|NC186|NC065|1E6|
A12831|NC186|NC066|1E6|
A12832|NC186|NC068|1E6|
A12833|NC186|NC069|1E6|
A12834|NC186|NC070|1E6|
A12835|NC186|NC071|1E6|
A12836|NC186|NC074|1E6|
A12837|NC186|NC076|1E6|
A12838|NC186|NC080|1E6|
A12839|NC186|NC086|1E6|
A12840|NC186|NC089|1E6|
A12841|NC186|NC090|1E6|
A12842|NC186|NC092|1E6|
A12843|NC186|NC093|1E6|
A12844|NC186|NC095|1E6|
A12845|NC186|NC097|1E6|
A12846|NC186|NC101|1E6|
A12847|NC186|NC105|1E6|
A12848|NC186|NC106|1E6|
A12849|NC186|NC107|1E6|
A12850|NC186|NC109|1E6|
A12851|NC186|NC110|1E6|
A12852|NC186|NC111|1E6|
A12853|NC186|NC115|1E6|
A12854|NC186|NC116|1E6|
A12855|NC186|NC120|1E6|
A12856|NC186|NC121|1E6|
A12857|NC186|NC128|1E6|
A12858|NC186|NC130|1E6|
A12859|NC186|NC132|1E6|
A12860|NC186|NC133|1E6|
A12861|NC186|NC136|1E6|
A12862|NC186|NC143|1E6|
A12863|NC186|NC146|1E6|
A12864|NC186|NC150|1E6|
A12865|NC186|NC152|1E6|
A12866|NC186|NC154|1E6|
A12867|NC186|NC157|1E6|
A12868|NC186|NC158|1E6|
A12869|NC186|NC160|1E6|
A12870|NC186|NC161|1E6|
A12871|NC186|NC162|1E6|
A12872|NC186|NC166|1E6|
A12873|NC186|NC167|1E6|
A12874|NC186|NC168|1E6|
A12875|NC186|NC173|1E6|
A12876|NC186|NC174|1E6|
A12877|NC186|NC175|1E6|
A12878|NC186|NC179|1E6|
A12879|NC186|NC189|1E6|
A12880|NC186|NC190|1E6|
A12881|NC186|NC192|1E6|
A12882|NC186|NC193|1E6|
A12883|NC186|NC194|1E6|
A12884|NC186|NC195|1E6|
A12885|NC186|NC196|1E6|
A12886|NC186|NC197|1E6|
A12887|NC186|NC198|1E6|
A12888|NC186|NC199|1E6|
A12889|NC186|NC200|1E6|
A12890|NC186|NC201|1E6|
A12891|NC186|NC202|1E6|
A12892|NC186|NC203|1E6|
A12893|NC186|NC205|1E6|
A12894|NC186|NC206|1E6|
A12895|NC186|NC207|1E6|
A12896|NC186|NC213|1E6|
A12897|NC186|NC215|1E6|
A12898|NC186|NC216|1E6|
A12899|NC186|NC217|1E6|
A12900|NC186|NC219|1E6|
A12901|NC186|NC220|1E6|
A12902|NC186|NC222|1E6|
A12903|NC186|NC223|1E6|
A12904|NC186|NC224|1E6|
A12905|NC186|NC227|1E6|
A12906|NC186|NC228|1E6|
A12907|NC186|NC229|1E6|
A12908|NC186|NC230|1E6|
A12909|NC186|NC231|1E6|
A12910|NC186|NC233|1E6|
A12911|NC186|NC234|1E6|
A12912|NC186|NC236|1E6|
A12913|NC186|NC237|1E6|
A12914|NC186|NC238|1E6|
A12915|NC186|NC240|1E6|
A12916|NC186|NC241|1E6|
A12917|NC186|NC242|1E6|
A12918|NC186|NC243|1E6|
A12919|NC186|NC245|1E6|
A12920|NC187|NC002|1E6|
A12921|NC187|NC003|1E6|
A12922|NC187|NC004|1E6|
A12923|NC187|NC005|1E6|
A12924|NC187|NC006|1E6|
A12925|NC187|NC007|1E6|
A12926|NC187|NC008|1E6|
A12927|NC187|NC013|1E6|
A12928|NC187|NC015|1E6|
A12929|NC187|NC025|1E6|
A12930|NC187|NC026|1E6|
A12931|NC187|NC029|1E6|
A12932|NC187|NC031|1E6|
A12933|NC187|NC032|1E6|
A12934|NC187|NC034|1E6|
A12935|NC187|NC040|1E6|
A12936|NC187|NC041|1E6|
A12937|NC187|NC042|1E6|
A12938|NC187|NC043|1E6|
A12939|NC187|NC044|1E6|
A12940|NC187|NC045|1E6|
A12941|NC187|NC048|1E6|
A12942|NC187|NC049|1E6|
A12943|NC187|NC050|1E6|
A12944|NC187|NC051|1E6|
A12945|NC187|NC052|1E6|
A12946|NC187|NC054|1E6|
A12947|NC187|NC061|1E6|
A12948|NC187|NC063|1E6|
A12949|NC187|NC064|1E6|
A12950|NC187|NC065|1E6|
A12951|NC187|NC066|1E6|
A12952|NC187|NC068|1E6|
A12953|NC187|NC069|1E6|
A12954|NC187|NC070|1E6|
A12955|NC187|NC071|1E6|
A12956|NC187|NC074|1E6|
A12957|NC187|NC076|1E6|
A12958|NC187|NC080|1E6|
A12959|NC187|NC086|1E6|
A12960|NC187|NC089|1E6|
A12961|NC187|NC090|1E6|
A12962|NC187|NC092|1E6|
A12963|NC187|NC093|1E6|
A12964|NC187|NC095|1E6|
A12965|NC187|NC097|1E6|
A12966|NC187|NC101|1E6|
A12967|NC187|NC105|1E6|
A12968|NC187|NC106|1E6|
A12969|NC187|NC107|1E6|
A12970|NC187|NC109|1E6|
A12971|NC187|NC110|1E6|
A12972|NC187|NC111|1E6|
A12973|NC187|NC115|1E6|
A12974|NC187|NC116|1E6|
A12975|NC187|NC120|1E6|
A12976|NC187|NC121|1E6|
A12977|NC187|NC128|1E6|
A12978|NC187|NC130|1E6|
A12979|NC187|NC132|1E6|
A12980|NC187|NC133|1E6|
A12981|NC187|NC136|1E6|
A12982|NC187|NC143|1E6|
A12983|NC187|NC146|1E6|
A12984|NC187|NC150|1E6|
A12985|NC187|NC152|1E6|
A12986|NC187|NC154|1E6|
A12987|NC187|NC157|1E6|
A12988|NC187|NC158|1E6|
A12989|NC187|NC160|1E6|
A12990|NC187|NC161|1E6|
A12991|NC187|NC162|1E6|
A12992|NC187|NC166|1E6|
A12993|NC187|NC167|1E6|
A12994|NC187|NC168|1E6|
A12995|NC187|NC173|1E6|
A12996|NC187|NC174|1E6|
A12997|NC187|NC175|1E6|
A12998|NC187|NC179|1E6|
A12999|NC187|NC189|1E6|
A13000|NC187|NC190|1E6|
A13001|NC187|NC192|1E6|
A13002|NC187|NC193|1E6|
A13003|NC187|NC194|1E6|
A13004|NC187|NC195|1E6|
A13005|NC187|NC196|1E6|
A13006|NC187|NC197|1E6|
A13007|NC187|NC198|1E6|
A13008|NC187|NC199|1E6|
A13009|NC187|NC200|1E6|
A13010|NC187|NC201|1E6|
A13011|NC187|NC202|1E6|
A13012|NC187|NC203|1E6|
A13013|NC187|NC205|1E6|
A13014|NC187|NC206|1E6|
A13015|NC187|NC207|1E6|
A13016|NC187|NC213|1E6|
A13017|NC187|NC215|1E6|
A13018|NC187|NC216|1E6|
A13019|NC187|NC217|1E6|
A13020|NC187|NC219|1E6|
A13021|NC187|NC220|1E6|
A13022|NC187|NC222|1E6|
A13023|NC187|NC223|1E6|
A13024|NC187|NC224|1E6|
A13025|NC187|NC227|1E6|
A13026|NC187|NC228|1E6|
A13027|NC187|NC229|1E6|
A13028|NC187|NC230|1E6|
A13029|NC187|NC231|1E6|
A13030|NC187|NC233|1E6|
A13031|NC187|NC234|1E6|
A13032|NC187|NC236|1E6|
A13033|NC187|NC237|1E6|
A13034|NC187|NC238|1E6|
A13035|NC187|NC240|1E6|
A13036|NC187|NC241|1E6|
A13037|NC187|NC242|1E6|
A13038|NC187|NC243|1E6|
A13039|NC187|NC245|1E6|
A13040|NC188|NC002|1E6|
A13041|NC188|NC003|1E6|
A13042|NC188|NC004|1E6|
A13043|NC188|NC005|1E6|
A13044|NC188|NC006|1E6|
A13045|NC188|NC007|1E6|
A13046|NC188|NC008|1E6|
A13047|NC188|NC013|1E6|
A13048|NC188|NC015|1E6|
A13049|NC188|NC025|1E6|
A13050|NC188|NC026|1E6|
A13051|NC188|NC029|1E6|
A13052|NC188|NC031|1E6|
A13053|NC188|NC032|1E6|
A13054|NC188|NC034|1E6|
A13055|NC188|NC040|1E6|
A13056|NC188|NC041|1E6|
A13057|NC188|NC042|1E6|
A13058|NC188|NC043|1E6|
A13059|NC188|NC044|1E6|
A13060|NC188|NC045|1E6|
A13061|NC188|NC048|1E6|
A13062|NC188|NC049|1E6|
A13063|NC188|NC050|1E6|
A13064|NC188|NC051|1E6|
A13065|NC188|NC052|1E6|
A13066|NC188|NC054|1E6|
A13067|NC188|NC061|1E6|
A13068|NC188|NC063|1E6|
A13069|NC188|NC064|1E6|
A13070|NC188|NC065|1E6|
A13071|NC188|NC066|1E6|
A13072|NC188|NC068|1E6|
A13073|NC188|NC069|1E6|
A13074|NC188|NC070|1E6|
A13075|NC188|NC071|1E6|
A13076|NC188|NC074|1E6|
A13077|NC188|NC076|1E6|
A13078|NC188|NC080|1E6|
A13079|NC188|NC086|1E6|
A13080|NC188|NC089|1E6|
A13081|NC188|NC090|1E6|
A13082|NC188|NC092|1E6|
A13083|NC188|NC093|1E6|
A13084|NC188|NC095|1E6|
A13085|NC188|NC097|1E6|
A13086|NC188|NC101|1E6|
A13087|NC188|NC105|1E6|
A13088|NC188|NC106|1E6|
A13089|NC188|NC107|1E6|
A13090|NC188|NC109|1E6|
A13091|NC188|NC110|1E6|
A13092|NC188|NC111|1E6|
A13093|NC188|NC115|1E6|
A13094|NC188|NC116|1E6|
A13095|NC188|NC120|1E6|
A13096|NC188|NC121|1E6|
A13097|NC188|NC128|1E6|
A13098|NC188|NC130|1E6|
A13099|NC188|NC132|1E6|
A13100|NC188|NC133|1E6|
A13101|NC188|NC136|1E6|
A13102|NC188|NC143|1E6|
A13103|NC188|NC146|1E6|
A13104|NC188|NC150|1E6|
A13105|NC188|NC152|1E6|
A13106|NC188|NC154|1E6|
A13107|NC188|NC157|1E6|
A13108|NC188|NC158|1E6|
A13109|NC188|NC160|1E6|
A13110|NC188|NC161|1E6|
A13111|NC188|NC162|1E6|
A13112|NC188|NC166|1E6|
A13113|NC188|NC167|1E6|
A13114|NC188|NC168|1E6|
A13115|NC188|NC173|1E6|
A13116|NC188|NC174|1E6|
A13117|NC188|NC175|1E6|
A13118|NC188|NC179|1E6|
A13119|NC188|NC189|1E6|
A13120|NC188|NC190|1E6|
A13121|NC188|NC192|1E6|
A13122|NC188|NC193|1E6|
A13123|NC188|NC194|1E6|
A13124|NC188|NC195|1E6|
A13125|NC188|NC196|1E6|
A13126|NC188|NC197|1E6|
A13127|NC188|NC198|1E6|
A13128|NC188|NC199|1E6|
A13129|NC188|NC200|1E6|
A13130|NC188|NC201|1E6|
A13131|NC188|NC202|1E6|
A13132|NC188|NC203|1E6|
A13133|NC188|NC205|1E6|
A13134|NC188|NC206|1E6|
A13135|NC188|NC207|1E6|
A13136|NC188|NC213|1E6|
A13137|NC188|NC215|1E6|
A13138|NC188|NC216|1E6|
A13139|NC188|NC217|1E6|
A13140|NC188|NC219|1E6|
A13141|NC188|NC220|1E6|
A13142|NC188|NC222|1E6|
A13143|NC188|NC223|1E6|
A13144|NC188|NC224|1E6|
A13145|NC188|NC227|1E6|
A13146|NC188|NC228|1E6|
A13147|NC188|NC229|1E6|
A13148|NC188|NC230|1E6|
A13149|NC188|NC231|1E6|
A13150|NC188|NC233|1E6|
A13151|NC188|NC234|1E6|
A13152|NC188|NC236|1E6|
A13153|NC188|NC237|1E6|
A13154|NC188|NC238|1E6|
A13155|NC188|NC240|1E6|
A13156|NC188|NC241|1E6|
A13157|NC188|NC242|1E6|
A13158|NC188|NC243|1E6|
A13159|NC188|NC245|1E6|
A13160|NC189|NMAD|1E6|
A13161|NC190|NMAD|1E6|
A13162|NC191|NC002|1E6|
A13163|NC191|NC003|1E6|
A13164|NC191|NC004|1E6|
A13165|NC191|NC005|1E6|
A13166|NC191|NC006|1E6|
A13167|NC191|NC007|1E6|
A13168|NC191|NC008|1E6|
A13169|NC191|NC013|1E6|
A13170|NC191|NC015|1E6|
A13171|NC191|NC025|1E6|
A13172|NC191|NC026|1E6|
A13173|NC191|NC029|1E6|
A13174|NC191|NC031|1E6|
A13175|NC191|NC032|1E6|
A13176|NC191|NC034|1E6|
A13177|NC191|NC040|1E6|
A13178|NC191|NC041|1E6|
A13179|NC191|NC042|1E6|
A13180|NC191|NC043|1E6|
A13181|NC191|NC044|1E6|
A13182|NC191|NC045|1E6|
A13183|NC191|NC048|1E6|
A13184|NC191|NC049|1E6|
A13185|NC191|NC050|1E6|
A13186|NC191|NC051|1E6|
A13187|NC191|NC052|1E6|
A13188|NC191|NC054|1E6|
A13189|NC191|NC061|1E6|
A13190|NC191|NC063|1E6|
A13191|NC191|NC064|1E6|
A13192|NC191|NC065|1E6|
A13193|NC191|NC066|1E6|
A13194|NC191|NC068|1E6|
A13195|NC191|NC069|1E6|
A13196|NC191|NC070|1E6|
A13197|NC191|NC071|1E6|
A13198|NC191|NC074|1E6|
A13199|NC191|NC076|1E6|
A13200|NC191|NC080|1E6|
A13201|NC191|NC086|1E6|
A13202|NC191|NC089|1E6|
A13203|NC191|NC090|1E6|
A13204|NC191|NC092|1E6|
A13205|NC191|NC093|1E6|
A13206|NC191|NC095|1E6|
A13207|NC191|NC097|1E6|
A13208|NC191|NC101|1E6|
A13209|NC191|NC105|1E6|
A13210|NC191|NC106|1E6|
A13211|NC191|NC107|1E6|
A13212|NC191|NC109|1E6|
A13213|NC191|NC110|1E6|
A13214|NC191|NC111|1E6|
A13215|NC191|NC115|1E6|
A13216|NC191|NC116|1E6|
A13217|NC191|NC120|1E6|
A13218|NC191|NC121|1E6|
A13219|NC191|NC128|1E6|
A13220|NC191|NC130|1E6|
A13221|NC191|NC132|1E6|
A13222|NC191|NC133|1E6|
A13223|NC191|NC136|1E6|
A13224|NC191|NC143|1E6|
A13225|NC191|NC146|1E6|
A13226|NC191|NC150|1E6|
A13227|NC191|NC152|1E6|
A13228|NC191|NC154|1E6|
A13229|NC191|NC157|1E6|
A13230|NC191|NC158|1E6|
A13231|NC191|NC160|1E6|
A13232|NC191|NC161|1E6|
A13233|NC191|NC162|1E6|
A13234|NC191|NC166|1E6|
A13235|NC191|NC167|1E6|
A13236|NC191|NC168|1E6|
A13237|NC191|NC173|1E6|
A13238|NC191|NC174|1E6|
A13239|NC191|NC175|1E6|
A13240|NC191|NC179|1E6|
A13241|NC191|NC189|1E6|
A13242|NC191|NC190|1E6|
A13243|NC191|NC192|1E6|
A13244|NC191|NC193|1E6|
A13245|NC191|NC194|1E6|
A13246|NC191|NC195|1E6|
A13247|NC191|NC196|1E6|
A13248|NC191|NC197|1E6|
A13249|NC191|NC198|1E6|
A13250|NC191|NC199|1E6|
A13251|NC191|NC200|1E6|
A13252|NC191|NC201|1E6|
A13253|NC191|NC202|1E6|
A13254|NC191|NC203|1E6|
A13255|NC191|NC205|1E6|
A13256|NC191|NC206|1E6|
A13257|NC191|NC207|1E6|
A13258|NC191|NC213|1E6|
A13259|NC191|NC215|1E6|
A13260|NC191|NC216|1E6|
A13261|NC191|NC217|1E6|
A13262|NC191|NC219|1E6|
A13263|NC191|NC220|1E6|
A13264|NC191|NC222|1E6|
A13265|NC191|NC223|1E6|
A13266|NC191|NC224|1E6|
A13267|NC191|NC227|1E6|
A13268|NC191|NC228|1E6|
A13269|NC191|NC229|1E6|
A13270|NC191|NC230|1E6|
A13271|NC191|NC231|1E6|
A13272|NC191|NC233|1E6|
A13273|NC191|NC234|1E6|
A13274|NC191|NC236|1E6|
A13275|NC191|NC237|1E6|
A13276|NC191|NC238|1E6|
A13277|NC191|NC240|1E6|
A13278|NC191|NC241|1E6|
A13279|NC191|NC242|1E6|
A13280|NC191|NC243|1E6|
A13281|NC191|NC245|1E6|
A13282|NC192|NMAD|1E6|
A13283|NC193|NMAD|1E6|
A13284|NC194|NMAD|1E6|
A13285|NC195|NMAD|1E6|
A13286|NC196|NMAD|1E6|
A13287|NC197|NMAD|1E6|
A13288|NC198|NMAD|1E6|
A13289|NC199|NMAD|1E6|
A13290|NC200|NMAD|1E6|
A13291|NC201|NMAD|1E6|
A13292|NC202|NMAD|1E6|
A13293|NC203|NMAD|1E6|
A13294|NC204|NC002|1E6|
A13295|NC204|NC003|1E6|
A13296|NC204|NC004|1E6|
A13297|NC204|NC005|1E6|
A13298|NC204|NC006|1E6|
A13299|NC204|NC007|1E6|
A13300|NC204|NC008|1E6|
A13301|NC204|NC013|1E6|
A13302|NC204|NC015|1E6|
A13303|NC204|NC025|1E6|
A13304|NC204|NC026|1E6|
A13305|NC204|NC029|1E6|
A13306|NC204|NC031|1E6|
A13307|NC204|NC032|1E6|
A13308|NC204|NC034|1E6|
A13309|NC204|NC040|1E6|
A13310|NC204|NC041|1E6|
A13311|NC204|NC042|1E6|
A13312|NC204|NC043|1E6|
A13313|NC204|NC044|1E6|
A13314|NC204|NC045|1E6|
A13315|NC204|NC048|1E6|
A13316|NC204|NC049|1E6|
A13317|NC204|NC050|1E6|
A13318|NC204|NC051|1E6|
A13319|NC204|NC052|1E6|
A13320|NC204|NC054|1E6|
A13321|NC204|NC061|1E6|
A13322|NC204|NC063|1E6|
A13323|NC204|NC064|1E6|
A13324|NC204|NC065|1E6|
A13325|NC204|NC066|1E6|
A13326|NC204|NC068|1E6|
A13327|NC204|NC069|1E6|
A13328|NC204|NC070|1E6|
A13329|NC204|NC071|1E6|
A13330|NC204|NC074|1E6|
A13331|NC204|NC076|1E6|
A13332|NC204|NC080|1E6|
A13333|NC204|NC086|1E6|
A13334|NC204|NC089|1E6|
A13335|NC204|NC090|1E6|
A13336|NC204|NC092|1E6|
A13337|NC204|NC093|1E6|
A13338|NC204|NC095|1E6|
A13339|NC204|NC097|1E6|
A13340|NC204|NC101|1E6|
A13341|NC204|NC105|1E6|
A13342|NC204|NC106|1E6|
A13343|NC204|NC107|1E6|
A13344|NC204|NC109|1E6|
A13345|NC204|NC110|1E6|
A13346|NC204|NC111|1E6|
A13347|NC204|NC115|1E6|
A13348|NC204|NC116|1E6|
A13349|NC204|NC120|1E6|
A13350|NC204|NC121|1E6|
A13351|NC204|NC128|1E6|
A13352|NC204|NC130|1E6|
A13353|NC204|NC132|1E6|
A13354|NC204|NC133|1E6|
A13355|NC204|NC136|1E6|
A13356|NC204|NC143|1E6|
A13357|NC204|NC146|1E6|
A13358|NC204|NC150|1E6|
A13359|NC204|NC152|1E6|
A13360|NC204|NC154|1E6|
A13361|NC204|NC157|1E6|
A13362|NC204|NC158|1E6|
A13363|NC204|NC160|1E6|
A13364|NC204|NC161|1E6|
A13365|NC204|NC162|1E6|
A13366|NC204|NC166|1E6|
A13367|NC204|NC167|1E6|
A13368|NC204|NC168|1E6|
A13369|NC204|NC173|1E6|
A13370|NC204|NC174|1E6|
A13371|NC204|NC175|1E6|
A13372|NC204|NC179|1E6|
A13373|NC204|NC189|1E6|
A13374|NC204|NC190|1E6|
A13375|NC204|NC192|1E6|
A13376|NC204|NC193|1E6|
A13377|NC204|NC194|1E6|
A13378|NC204|NC195|1E6|
A13379|NC204|NC196|1E6|
A13380|NC204|NC197|1E6|
A13381|NC204|NC198|1E6|
A13382|NC204|NC199|1E6|
A13383|NC204|NC200|1E6|
A13384|NC204|NC201|1E6|
A13385|NC204|NC202|1E6|
A13386|NC204|NC203|1E6|
A13387|NC204|NC205|1E6|
A13388|NC204|NC206|1E6|
A13389|NC204|NC207|1E6|
A13390|NC204|NC213|1E6|
A13391|NC204|NC215|1E6|
A13392|NC204|NC216|1E6|
A13393|NC204|NC217|1E6|
A13394|NC204|NC219|1E6|
A13395|NC204|NC220|1E6|
A13396|NC204|NC222|1E6|
A13397|NC204|NC223|1E6|
A13398|NC204|NC224|1E6|
A13399|NC204|NC227|1E6|
A13400|NC204|NC228|1E6|
A13401|NC204|NC229|1E6|
A13402|NC204|NC230|1E6|
A13403|NC204|NC231|1E6|
A13404|NC204|NC233|1E6|
A13405|NC204|NC234|1E6|
A13406|NC204|NC236|1E6|
A13407|NC204|NC237|1E6|
A13408|NC204|NC238|1E6|
A13409|NC204|NC240|1E6|
A13410|NC204|NC241|1E6|
A13411|NC204|NC242|1E6|
A13412|NC204|NC243|1E6|
A13413|NC204|NC245|1E6|
A13414|NC205|NMAD|1E6|
A13415|NC206|NMAD|1E6|
A13416|NC207|NMAD|1E6|
A13417|NC208|NC002|1E6|
A13418|NC208|NC003|1E6|
A13419|NC208|NC004|1E6|
A13420|NC208|NC005|1E6|
A13421|NC208|NC006|1E6|
A13422|NC208|NC007|1E6|
A13423|NC208|NC008|1E6|
A13424|NC208|NC013|1E6|
A13425|NC208|NC015|1E6|
A13426|NC208|NC025|1E6|
A13427|NC208|NC026|1E6|
A13428|NC208|NC029|1E6|
A13429|NC208|NC031|1E6|
A13430|NC208|NC032|1E6|
A13431|NC208|NC034|1E6|
A13432|NC208|NC040|1E6|
A13433|NC208|NC041|1E6|
A13434|NC208|NC042|1E6|
A13435|NC208|NC043|1E6|
A13436|NC208|NC044|1E6|
A13437|NC208|NC045|1E6|
A13438|NC208|NC048|1E6|
A13439|NC208|NC049|1E6|
A13440|NC208|NC050|1E6|
A13441|NC208|NC051|1E6|
A13442|NC208|NC052|1E6|
A13443|NC208|NC054|1E6|
A13444|NC208|NC061|1E6|
A13445|NC208|NC063|1E6|
A13446|NC208|NC064|1E6|
A13447|NC208|NC065|1E6|
A13448|NC208|NC066|1E6|
A13449|NC208|NC068|1E6|
A13450|NC208|NC069|1E6|
A13451|NC208|NC070|1E6|
A13452|NC208|NC071|1E6|
A13453|NC208|NC074|1E6|
A13454|NC208|NC076|1E6|
A13455|NC208|NC080|1E6|
A13456|NC208|NC086|1E6|
A13457|NC208|NC089|1E6|
A13458|NC208|NC090|1E6|
A13459|NC208|NC092|1E6|
A13460|NC208|NC093|1E6|
A13461|NC208|NC095|1E6|
A13462|NC208|NC097|1E6|
A13463|NC208|NC101|1E6|
A13464|NC208|NC105|1E6|
A13465|NC208|NC106|1E6|
A13466|NC208|NC107|1E6|
A13467|NC208|NC109|1E6|
A13468|NC208|NC110|1E6|
A13469|NC208|NC111|1E6|
A13470|NC208|NC115|1E6|
A13471|NC208|NC116|1E6|
A13472|NC208|NC120|1E6|
A13473|NC208|NC121|1E6|
A13474|NC208|NC128|1E6|
A13475|NC208|NC130|1E6|
A13476|NC208|NC132|1E6|
A13477|NC208|NC133|1E6|
A13478|NC208|NC136|1E6|
A13479|NC208|NC143|1E6|
A13480|NC208|NC146|1E6|
A13481|NC208|NC150|1E6|
A13482|NC208|NC152|1E6|
A13483|NC208|NC154|1E6|
A13484|NC208|NC157|1E6|
A13485|NC208|NC158|1E6|
A13486|NC208|NC160|1E6|
A13487|NC208|NC161|1E6|
A13488|NC208|NC162|1E6|
A13489|NC208|NC166|1E6|
A13490|NC208|NC167|1E6|
A13491|NC208|NC168|1E6|
A13492|NC208|NC173|1E6|
A13493|NC208|NC174|1E6|
A13494|NC208|NC175|1E6|
A13495|NC208|NC179|1E6|
A13496|NC208|NC189|1E6|
A13497|NC208|NC190|1E6|
A13498|NC208|NC192|1E6|
A13499|NC208|NC193|1E6|
A13500|NC208|NC194|1E6|
A13501|NC208|NC195|1E6|
A13502|NC208|NC196|1E6|
A13503|NC208|NC197|1E6|
A13504|NC208|NC198|1E6|
A13505|NC208|NC199|1E6|
A13506|NC208|NC200|1E6|
A13507|NC208|NC201|1E6|
A13508|NC208|NC202|1E6|
A13509|NC208|NC203|1E6|
A13510|NC208|NC205|1E6|
A13511|NC208|NC206|1E6|
A13512|NC208|NC207|1E6|
A13513|NC208|NC213|1E6|
A13514|NC208|NC215|1E6|
A13515|NC208|NC216|1E6|
A13516|NC208|NC217|1E6|
A13517|NC208|NC219|1E6|
A13518|NC208|NC220|1E6|
A13519|NC208|NC222|1E6|
A13520|NC208|NC223|1E6|
A13521|NC208|NC224|1E6|
A13522|NC208|NC227|1E6|
A13523|NC208|NC228|1E6|
A13524|NC208|NC229|1E6|
A13525|NC208|NC230|1E6|
A13526|NC208|NC231|1E6|
A13527|NC208|NC233|1E6|
A13528|NC208|NC234|1E6|
A13529|NC208|NC236|1E6|
A13530|NC208|NC237|1E6|
A13531|NC208|NC238|1E6|
A13532|NC208|NC240|1E6|
A13533|NC208|NC241|1E6|
A13534|NC208|NC242|1E6|
A13535|NC208|NC243|1E6|
A13536|NC208|NC245|1E6|
A13537|NC209|NC002|1E6|
A13538|NC209|NC003|1E6|
A13539|NC209|NC004|1E6|
A13540|NC209|NC005|1E6|
A13541|NC209|NC006|1E6|
A13542|NC209|NC007|1E6|
A13543|NC209|NC008|1E6|
A13544|NC209|NC013|1E6|
A13545|NC209|NC015|1E6|
A13546|NC209|NC025|1E6|
A13547|NC209|NC026|1E6|
A13548|NC209|NC029|1E6|
A13549|NC209|NC031|1E6|
A13550|NC209|NC032|1E6|
A13551|NC209|NC034|1E6|
A13552|NC209|NC040|1E6|
A13553|NC209|NC041|1E6|
A13554|NC209|NC042|1E6|
A13555|NC209|NC043|1E6|
A13556|NC209|NC044|1E6|
A13557|NC209|NC045|1E6|
A13558|NC209|NC048|1E6|
A13559|NC209|NC049|1E6|
A13560|NC209|NC050|1E6|
A13561|NC209|NC051|1E6|
A13562|NC209|NC052|1E6|
A13563|NC209|NC054|1E6|
A13564|NC209|NC061|1E6|
A13565|NC209|NC063|1E6|
A13566|NC209|NC064|1E6|
A13567|NC209|NC065|1E6|
A13568|NC209|NC066|1E6|
A13569|NC209|NC068|1E6|
A13570|NC209|NC069|1E6|
A13571|NC209|NC070|1E6|
A13572|NC209|NC071|1E6|
A13573|NC209|NC074|1E6|
A13574|NC209|NC076|1E6|
A13575|NC209|NC080|1E6|
A13576|NC209|NC086|1E6|
A13577|NC209|NC089|1E6|
A13578|NC209|NC090|1E6|
A13579|NC209|NC092|1E6|
A13580|NC209|NC093|1E6|
A13581|NC209|NC095|1E6|
A13582|NC209|NC097|1E6|
A13583|NC209|NC101|1E6|
A13584|NC209|NC105|1E6|
A13585|NC209|NC106|1E6|
A13586|NC209|NC107|1E6|
