# 1.Supply reference no.| 2.Node| 3.Product| 4.Bid| 5.Capacity| 6. Period | 7. Supplier ID| 8. Contract ID
S36790|NC178|Digestate|0.0|7.779642575342465|Z166|CAFO178|
S36791|NC178|Digestate|0.0|7.779642575342465|Z167|CAFO178|
S36792|NC178|Digestate|0.0|7.779642575342465|Z168|CAFO178|
S36793|NC179|Digestate|0.0|8.99248010958904|Z001|CAFO179|
S36794|NC179|Digestate|0.0|8.99248010958904|Z002|CAFO179|
S36795|NC179|Digestate|0.0|8.99248010958904|Z003|CAFO179|
S36796|NC179|Digestate|0.0|8.99248010958904|Z004|CAFO179|
S36797|NC179|Digestate|0.0|8.99248010958904|Z005|CAFO179|
S36798|NC179|Digestate|0.0|8.99248010958904|Z006|CAFO179|
S36799|NC179|Digestate|0.0|8.99248010958904|Z007|CAFO179|
S36800|NC179|Digestate|0.0|8.99248010958904|Z008|CAFO179|
S36801|NC179|Digestate|0.0|8.99248010958904|Z009|CAFO179|
S36802|NC179|Digestate|0.0|8.99248010958904|Z010|CAFO179|
S36803|NC179|Digestate|0.0|8.99248010958904|Z011|CAFO179|
S36804|NC179|Digestate|0.0|8.99248010958904|Z012|CAFO179|
S36805|NC179|Digestate|0.0|8.99248010958904|Z013|CAFO179|
S36806|NC179|Digestate|0.0|8.99248010958904|Z014|CAFO179|
S36807|NC179|Digestate|0.0|8.99248010958904|Z015|CAFO179|
S36808|NC179|Digestate|0.0|8.99248010958904|Z016|CAFO179|
S36809|NC179|Digestate|0.0|8.99248010958904|Z017|CAFO179|
S36810|NC179|Digestate|0.0|8.99248010958904|Z018|CAFO179|
S36811|NC179|Digestate|0.0|8.99248010958904|Z019|CAFO179|
S36812|NC179|Digestate|0.0|8.99248010958904|Z020|CAFO179|
S36813|NC179|Digestate|0.0|8.99248010958904|Z021|CAFO179|
S36814|NC179|Digestate|0.0|8.99248010958904|Z022|CAFO179|
S36815|NC179|Digestate|0.0|8.99248010958904|Z023|CAFO179|
S36816|NC179|Digestate|0.0|8.99248010958904|Z024|CAFO179|
S36817|NC179|Digestate|0.0|8.99248010958904|Z025|CAFO179|
S36818|NC179|Digestate|0.0|8.99248010958904|Z026|CAFO179|
S36819|NC179|Digestate|0.0|8.99248010958904|Z027|CAFO179|
S36820|NC179|Digestate|0.0|8.99248010958904|Z028|CAFO179|
S36821|NC179|Digestate|0.0|8.99248010958904|Z029|CAFO179|
S36822|NC179|Digestate|0.0|8.99248010958904|Z030|CAFO179|
S36823|NC179|Digestate|0.0|8.99248010958904|Z031|CAFO179|
S36824|NC179|Digestate|0.0|8.99248010958904|Z032|CAFO179|
S36825|NC179|Digestate|0.0|8.99248010958904|Z033|CAFO179|
S36826|NC179|Digestate|0.0|8.99248010958904|Z034|CAFO179|
S36827|NC179|Digestate|0.0|8.99248010958904|Z035|CAFO179|
S36828|NC179|Digestate|0.0|8.99248010958904|Z036|CAFO179|
S36829|NC179|Digestate|0.0|8.99248010958904|Z037|CAFO179|
S36830|NC179|Digestate|0.0|8.99248010958904|Z038|CAFO179|
S36831|NC179|Digestate|0.0|8.99248010958904|Z039|CAFO179|
S36832|NC179|Digestate|0.0|8.99248010958904|Z040|CAFO179|
S36833|NC179|Digestate|0.0|8.99248010958904|Z041|CAFO179|
S36834|NC179|Digestate|0.0|8.99248010958904|Z042|CAFO179|
S36835|NC179|Digestate|0.0|8.99248010958904|Z043|CAFO179|
S36836|NC179|Digestate|0.0|8.99248010958904|Z044|CAFO179|
S36837|NC179|Digestate|0.0|8.99248010958904|Z045|CAFO179|
S36838|NC179|Digestate|0.0|8.99248010958904|Z046|CAFO179|
S36839|NC179|Digestate|0.0|8.99248010958904|Z047|CAFO179|
S36840|NC179|Digestate|0.0|8.99248010958904|Z048|CAFO179|
S36841|NC179|Digestate|0.0|8.99248010958904|Z049|CAFO179|
S36842|NC179|Digestate|0.0|8.99248010958904|Z050|CAFO179|
S36843|NC179|Digestate|0.0|8.99248010958904|Z051|CAFO179|
S36844|NC179|Digestate|0.0|8.99248010958904|Z052|CAFO179|
S36845|NC179|Digestate|0.0|8.99248010958904|Z053|CAFO179|
S36846|NC179|Digestate|0.0|8.99248010958904|Z054|CAFO179|
S36847|NC179|Digestate|0.0|8.99248010958904|Z055|CAFO179|
S36848|NC179|Digestate|0.0|8.99248010958904|Z056|CAFO179|
S36849|NC179|Digestate|0.0|8.99248010958904|Z057|CAFO179|
S36850|NC179|Digestate|0.0|8.99248010958904|Z058|CAFO179|
S36851|NC179|Digestate|0.0|8.99248010958904|Z059|CAFO179|
S36852|NC179|Digestate|0.0|8.99248010958904|Z060|CAFO179|
S36853|NC179|Digestate|0.0|8.99248010958904|Z061|CAFO179|
S36854|NC179|Digestate|0.0|8.99248010958904|Z062|CAFO179|
S36855|NC179|Digestate|0.0|8.99248010958904|Z063|CAFO179|
S36856|NC179|Digestate|0.0|8.99248010958904|Z064|CAFO179|
S36857|NC179|Digestate|0.0|8.99248010958904|Z065|CAFO179|
S36858|NC179|Digestate|0.0|8.99248010958904|Z066|CAFO179|
S36859|NC179|Digestate|0.0|8.99248010958904|Z067|CAFO179|
S36860|NC179|Digestate|0.0|8.99248010958904|Z068|CAFO179|
S36861|NC179|Digestate|0.0|8.99248010958904|Z069|CAFO179|
S36862|NC179|Digestate|0.0|8.99248010958904|Z070|CAFO179|
S36863|NC179|Digestate|0.0|8.99248010958904|Z071|CAFO179|
S36864|NC179|Digestate|0.0|8.99248010958904|Z072|CAFO179|
S36865|NC179|Digestate|0.0|8.99248010958904|Z073|CAFO179|
S36866|NC179|Digestate|0.0|8.99248010958904|Z074|CAFO179|
S36867|NC179|Digestate|0.0|8.99248010958904|Z075|CAFO179|
S36868|NC179|Digestate|0.0|8.99248010958904|Z076|CAFO179|
S36869|NC179|Digestate|0.0|8.99248010958904|Z077|CAFO179|
S36870|NC179|Digestate|0.0|8.99248010958904|Z078|CAFO179|
S36871|NC179|Digestate|0.0|8.99248010958904|Z079|CAFO179|
S36872|NC179|Digestate|0.0|8.99248010958904|Z080|CAFO179|
S36873|NC179|Digestate|0.0|8.99248010958904|Z081|CAFO179|
S36874|NC179|Digestate|0.0|8.99248010958904|Z082|CAFO179|
S36875|NC179|Digestate|0.0|8.99248010958904|Z083|CAFO179|
S36876|NC179|Digestate|0.0|8.99248010958904|Z084|CAFO179|
S36877|NC179|Digestate|0.0|8.99248010958904|Z085|CAFO179|
S36878|NC179|Digestate|0.0|8.99248010958904|Z086|CAFO179|
S36879|NC179|Digestate|0.0|8.99248010958904|Z087|CAFO179|
S36880|NC179|Digestate|0.0|8.99248010958904|Z088|CAFO179|
S36881|NC179|Digestate|0.0|8.99248010958904|Z089|CAFO179|
S36882|NC179|Digestate|0.0|8.99248010958904|Z090|CAFO179|
S36883|NC179|Digestate|0.0|8.99248010958904|Z091|CAFO179|
S36884|NC179|Digestate|0.0|8.99248010958904|Z092|CAFO179|
S36885|NC179|Digestate|0.0|8.99248010958904|Z093|CAFO179|
S36886|NC179|Digestate|0.0|8.99248010958904|Z094|CAFO179|
S36887|NC179|Digestate|0.0|8.99248010958904|Z095|CAFO179|
S36888|NC179|Digestate|0.0|8.99248010958904|Z096|CAFO179|
S36889|NC179|Digestate|0.0|8.99248010958904|Z097|CAFO179|
S36890|NC179|Digestate|0.0|8.99248010958904|Z098|CAFO179|
S36891|NC179|Digestate|0.0|8.99248010958904|Z099|CAFO179|
S36892|NC179|Digestate|0.0|8.99248010958904|Z100|CAFO179|
S36893|NC179|Digestate|0.0|8.99248010958904|Z101|CAFO179|
S36894|NC179|Digestate|0.0|8.99248010958904|Z102|CAFO179|
S36895|NC179|Digestate|0.0|8.99248010958904|Z103|CAFO179|
S36896|NC179|Digestate|0.0|8.99248010958904|Z104|CAFO179|
S36897|NC179|Digestate|0.0|8.99248010958904|Z105|CAFO179|
S36898|NC179|Digestate|0.0|8.99248010958904|Z106|CAFO179|
S36899|NC179|Digestate|0.0|8.99248010958904|Z107|CAFO179|
S36900|NC179|Digestate|0.0|8.99248010958904|Z108|CAFO179|
S36901|NC179|Digestate|0.0|8.99248010958904|Z109|CAFO179|
S36902|NC179|Digestate|0.0|8.99248010958904|Z110|CAFO179|
S36903|NC179|Digestate|0.0|8.99248010958904|Z111|CAFO179|
S36904|NC179|Digestate|0.0|8.99248010958904|Z112|CAFO179|
S36905|NC179|Digestate|0.0|8.99248010958904|Z113|CAFO179|
S36906|NC179|Digestate|0.0|8.99248010958904|Z114|CAFO179|
S36907|NC179|Digestate|0.0|8.99248010958904|Z115|CAFO179|
S36908|NC179|Digestate|0.0|8.99248010958904|Z116|CAFO179|
S36909|NC179|Digestate|0.0|8.99248010958904|Z117|CAFO179|
S36910|NC179|Digestate|0.0|8.99248010958904|Z118|CAFO179|
S36911|NC179|Digestate|0.0|8.99248010958904|Z119|CAFO179|
S36912|NC179|Digestate|0.0|8.99248010958904|Z120|CAFO179|
S36913|NC179|Digestate|0.0|8.99248010958904|Z121|CAFO179|
S36914|NC179|Digestate|0.0|8.99248010958904|Z122|CAFO179|
S36915|NC179|Digestate|0.0|8.99248010958904|Z123|CAFO179|
S36916|NC179|Digestate|0.0|8.99248010958904|Z124|CAFO179|
S36917|NC179|Digestate|0.0|8.99248010958904|Z125|CAFO179|
S36918|NC179|Digestate|0.0|8.99248010958904|Z126|CAFO179|
S36919|NC179|Digestate|0.0|8.99248010958904|Z127|CAFO179|
S36920|NC179|Digestate|0.0|8.99248010958904|Z128|CAFO179|
S36921|NC179|Digestate|0.0|8.99248010958904|Z129|CAFO179|
S36922|NC179|Digestate|0.0|8.99248010958904|Z130|CAFO179|
S36923|NC179|Digestate|0.0|8.99248010958904|Z131|CAFO179|
S36924|NC179|Digestate|0.0|8.99248010958904|Z132|CAFO179|
S36925|NC179|Digestate|0.0|8.99248010958904|Z133|CAFO179|
S36926|NC179|Digestate|0.0|8.99248010958904|Z134|CAFO179|
S36927|NC179|Digestate|0.0|8.99248010958904|Z135|CAFO179|
S36928|NC179|Digestate|0.0|8.99248010958904|Z136|CAFO179|
S36929|NC179|Digestate|0.0|8.99248010958904|Z137|CAFO179|
S36930|NC179|Digestate|0.0|8.99248010958904|Z138|CAFO179|
S36931|NC179|Digestate|0.0|8.99248010958904|Z139|CAFO179|
S36932|NC179|Digestate|0.0|8.99248010958904|Z140|CAFO179|
S36933|NC179|Digestate|0.0|8.99248010958904|Z141|CAFO179|
S36934|NC179|Digestate|0.0|8.99248010958904|Z142|CAFO179|
S36935|NC179|Digestate|0.0|8.99248010958904|Z143|CAFO179|
S36936|NC179|Digestate|0.0|8.99248010958904|Z144|CAFO179|
S36937|NC179|Digestate|0.0|8.99248010958904|Z145|CAFO179|
S36938|NC179|Digestate|0.0|8.99248010958904|Z146|CAFO179|
S36939|NC179|Digestate|0.0|8.99248010958904|Z147|CAFO179|
S36940|NC179|Digestate|0.0|8.99248010958904|Z148|CAFO179|
S36941|NC179|Digestate|0.0|8.99248010958904|Z149|CAFO179|
S36942|NC179|Digestate|0.0|8.99248010958904|Z150|CAFO179|
S36943|NC179|Digestate|0.0|8.99248010958904|Z151|CAFO179|
S36944|NC179|Digestate|0.0|8.99248010958904|Z152|CAFO179|
S36945|NC179|Digestate|0.0|8.99248010958904|Z153|CAFO179|
S36946|NC179|Digestate|0.0|8.99248010958904|Z154|CAFO179|
S36947|NC179|Digestate|0.0|8.99248010958904|Z155|CAFO179|
S36948|NC179|Digestate|0.0|8.99248010958904|Z156|CAFO179|
S36949|NC179|Digestate|0.0|8.99248010958904|Z157|CAFO179|
S36950|NC179|Digestate|0.0|8.99248010958904|Z158|CAFO179|
S36951|NC179|Digestate|0.0|8.99248010958904|Z159|CAFO179|
S36952|NC179|Digestate|0.0|8.99248010958904|Z160|CAFO179|
S36953|NC179|Digestate|0.0|8.99248010958904|Z161|CAFO179|
S36954|NC179|Digestate|0.0|8.99248010958904|Z162|CAFO179|
S36955|NC179|Digestate|0.0|8.99248010958904|Z163|CAFO179|
S36956|NC179|Digestate|0.0|8.99248010958904|Z164|CAFO179|
S36957|NC179|Digestate|0.0|8.99248010958904|Z165|CAFO179|
S36958|NC179|Digestate|0.0|8.99248010958904|Z166|CAFO179|
S36959|NC179|Digestate|0.0|8.99248010958904|Z167|CAFO179|
S36960|NC179|Digestate|0.0|8.99248010958904|Z168|CAFO179|
S36961|NC180|Digestate|0.0|12.144765058219177|Z001|CAFO180|
S36962|NC180|Digestate|0.0|12.144765058219177|Z002|CAFO180|
S36963|NC180|Digestate|0.0|12.144765058219177|Z003|CAFO180|
S36964|NC180|Digestate|0.0|12.144765058219177|Z004|CAFO180|
S36965|NC180|Digestate|0.0|12.144765058219177|Z005|CAFO180|
S36966|NC180|Digestate|0.0|12.144765058219177|Z006|CAFO180|
S36967|NC180|Digestate|0.0|12.144765058219177|Z007|CAFO180|
S36968|NC180|Digestate|0.0|12.144765058219177|Z008|CAFO180|
S36969|NC180|Digestate|0.0|12.144765058219177|Z009|CAFO180|
S36970|NC180|Digestate|0.0|12.144765058219177|Z010|CAFO180|
S36971|NC180|Digestate|0.0|12.144765058219177|Z011|CAFO180|
S36972|NC180|Digestate|0.0|12.144765058219177|Z012|CAFO180|
S36973|NC180|Digestate|0.0|12.144765058219177|Z013|CAFO180|
S36974|NC180|Digestate|0.0|12.144765058219177|Z014|CAFO180|
S36975|NC180|Digestate|0.0|12.144765058219177|Z015|CAFO180|
S36976|NC180|Digestate|0.0|12.144765058219177|Z016|CAFO180|
S36977|NC180|Digestate|0.0|12.144765058219177|Z017|CAFO180|
S36978|NC180|Digestate|0.0|12.144765058219177|Z018|CAFO180|
S36979|NC180|Digestate|0.0|12.144765058219177|Z019|CAFO180|
S36980|NC180|Digestate|0.0|12.144765058219177|Z020|CAFO180|
S36981|NC180|Digestate|0.0|12.144765058219177|Z021|CAFO180|
S36982|NC180|Digestate|0.0|12.144765058219177|Z022|CAFO180|
S36983|NC180|Digestate|0.0|12.144765058219177|Z023|CAFO180|
S36984|NC180|Digestate|0.0|12.144765058219177|Z024|CAFO180|
S36985|NC180|Digestate|0.0|12.144765058219177|Z025|CAFO180|
S36986|NC180|Digestate|0.0|12.144765058219177|Z026|CAFO180|
S36987|NC180|Digestate|0.0|12.144765058219177|Z027|CAFO180|
S36988|NC180|Digestate|0.0|12.144765058219177|Z028|CAFO180|
S36989|NC180|Digestate|0.0|12.144765058219177|Z029|CAFO180|
S36990|NC180|Digestate|0.0|12.144765058219177|Z030|CAFO180|
S36991|NC180|Digestate|0.0|12.144765058219177|Z031|CAFO180|
S36992|NC180|Digestate|0.0|12.144765058219177|Z032|CAFO180|
S36993|NC180|Digestate|0.0|12.144765058219177|Z033|CAFO180|
S36994|NC180|Digestate|0.0|12.144765058219177|Z034|CAFO180|
S36995|NC180|Digestate|0.0|12.144765058219177|Z035|CAFO180|
S36996|NC180|Digestate|0.0|12.144765058219177|Z036|CAFO180|
S36997|NC180|Digestate|0.0|12.144765058219177|Z037|CAFO180|
S36998|NC180|Digestate|0.0|12.144765058219177|Z038|CAFO180|
S36999|NC180|Digestate|0.0|12.144765058219177|Z039|CAFO180|
S37000|NC180|Digestate|0.0|12.144765058219177|Z040|CAFO180|
S37001|NC180|Digestate|0.0|12.144765058219177|Z041|CAFO180|
S37002|NC180|Digestate|0.0|12.144765058219177|Z042|CAFO180|
S37003|NC180|Digestate|0.0|12.144765058219177|Z043|CAFO180|
S37004|NC180|Digestate|0.0|12.144765058219177|Z044|CAFO180|
S37005|NC180|Digestate|0.0|12.144765058219177|Z045|CAFO180|
S37006|NC180|Digestate|0.0|12.144765058219177|Z046|CAFO180|
S37007|NC180|Digestate|0.0|12.144765058219177|Z047|CAFO180|
S37008|NC180|Digestate|0.0|12.144765058219177|Z048|CAFO180|
S37009|NC180|Digestate|0.0|12.144765058219177|Z049|CAFO180|
S37010|NC180|Digestate|0.0|12.144765058219177|Z050|CAFO180|
S37011|NC180|Digestate|0.0|12.144765058219177|Z051|CAFO180|
S37012|NC180|Digestate|0.0|12.144765058219177|Z052|CAFO180|
S37013|NC180|Digestate|0.0|12.144765058219177|Z053|CAFO180|
S37014|NC180|Digestate|0.0|12.144765058219177|Z054|CAFO180|
S37015|NC180|Digestate|0.0|12.144765058219177|Z055|CAFO180|
S37016|NC180|Digestate|0.0|12.144765058219177|Z056|CAFO180|
S37017|NC180|Digestate|0.0|12.144765058219177|Z057|CAFO180|
S37018|NC180|Digestate|0.0|12.144765058219177|Z058|CAFO180|
S37019|NC180|Digestate|0.0|12.144765058219177|Z059|CAFO180|
S37020|NC180|Digestate|0.0|12.144765058219177|Z060|CAFO180|
S37021|NC180|Digestate|0.0|12.144765058219177|Z061|CAFO180|
S37022|NC180|Digestate|0.0|12.144765058219177|Z062|CAFO180|
S37023|NC180|Digestate|0.0|12.144765058219177|Z063|CAFO180|
S37024|NC180|Digestate|0.0|12.144765058219177|Z064|CAFO180|
S37025|NC180|Digestate|0.0|12.144765058219177|Z065|CAFO180|
S37026|NC180|Digestate|0.0|12.144765058219177|Z066|CAFO180|
S37027|NC180|Digestate|0.0|12.144765058219177|Z067|CAFO180|
S37028|NC180|Digestate|0.0|12.144765058219177|Z068|CAFO180|
S37029|NC180|Digestate|0.0|12.144765058219177|Z069|CAFO180|
S37030|NC180|Digestate|0.0|12.144765058219177|Z070|CAFO180|
S37031|NC180|Digestate|0.0|12.144765058219177|Z071|CAFO180|
S37032|NC180|Digestate|0.0|12.144765058219177|Z072|CAFO180|
S37033|NC180|Digestate|0.0|12.144765058219177|Z073|CAFO180|
S37034|NC180|Digestate|0.0|12.144765058219177|Z074|CAFO180|
S37035|NC180|Digestate|0.0|12.144765058219177|Z075|CAFO180|
S37036|NC180|Digestate|0.0|12.144765058219177|Z076|CAFO180|
S37037|NC180|Digestate|0.0|12.144765058219177|Z077|CAFO180|
S37038|NC180|Digestate|0.0|12.144765058219177|Z078|CAFO180|
S37039|NC180|Digestate|0.0|12.144765058219177|Z079|CAFO180|
S37040|NC180|Digestate|0.0|12.144765058219177|Z080|CAFO180|
S37041|NC180|Digestate|0.0|12.144765058219177|Z081|CAFO180|
S37042|NC180|Digestate|0.0|12.144765058219177|Z082|CAFO180|
S37043|NC180|Digestate|0.0|12.144765058219177|Z083|CAFO180|
S37044|NC180|Digestate|0.0|12.144765058219177|Z084|CAFO180|
S37045|NC180|Digestate|0.0|12.144765058219177|Z085|CAFO180|
S37046|NC180|Digestate|0.0|12.144765058219177|Z086|CAFO180|
S37047|NC180|Digestate|0.0|12.144765058219177|Z087|CAFO180|
S37048|NC180|Digestate|0.0|12.144765058219177|Z088|CAFO180|
S37049|NC180|Digestate|0.0|12.144765058219177|Z089|CAFO180|
S37050|NC180|Digestate|0.0|12.144765058219177|Z090|CAFO180|
S37051|NC180|Digestate|0.0|12.144765058219177|Z091|CAFO180|
S37052|NC180|Digestate|0.0|12.144765058219177|Z092|CAFO180|
S37053|NC180|Digestate|0.0|12.144765058219177|Z093|CAFO180|
S37054|NC180|Digestate|0.0|12.144765058219177|Z094|CAFO180|
S37055|NC180|Digestate|0.0|12.144765058219177|Z095|CAFO180|
S37056|NC180|Digestate|0.0|12.144765058219177|Z096|CAFO180|
S37057|NC180|Digestate|0.0|12.144765058219177|Z097|CAFO180|
S37058|NC180|Digestate|0.0|12.144765058219177|Z098|CAFO180|
S37059|NC180|Digestate|0.0|12.144765058219177|Z099|CAFO180|
S37060|NC180|Digestate|0.0|12.144765058219177|Z100|CAFO180|
S37061|NC180|Digestate|0.0|12.144765058219177|Z101|CAFO180|
S37062|NC180|Digestate|0.0|12.144765058219177|Z102|CAFO180|
S37063|NC180|Digestate|0.0|12.144765058219177|Z103|CAFO180|
S37064|NC180|Digestate|0.0|12.144765058219177|Z104|CAFO180|
S37065|NC180|Digestate|0.0|12.144765058219177|Z105|CAFO180|
S37066|NC180|Digestate|0.0|12.144765058219177|Z106|CAFO180|
S37067|NC180|Digestate|0.0|12.144765058219177|Z107|CAFO180|
S37068|NC180|Digestate|0.0|12.144765058219177|Z108|CAFO180|
S37069|NC180|Digestate|0.0|12.144765058219177|Z109|CAFO180|
S37070|NC180|Digestate|0.0|12.144765058219177|Z110|CAFO180|
S37071|NC180|Digestate|0.0|12.144765058219177|Z111|CAFO180|
S37072|NC180|Digestate|0.0|12.144765058219177|Z112|CAFO180|
S37073|NC180|Digestate|0.0|12.144765058219177|Z113|CAFO180|
S37074|NC180|Digestate|0.0|12.144765058219177|Z114|CAFO180|
S37075|NC180|Digestate|0.0|12.144765058219177|Z115|CAFO180|
S37076|NC180|Digestate|0.0|12.144765058219177|Z116|CAFO180|
S37077|NC180|Digestate|0.0|12.144765058219177|Z117|CAFO180|
S37078|NC180|Digestate|0.0|12.144765058219177|Z118|CAFO180|
S37079|NC180|Digestate|0.0|12.144765058219177|Z119|CAFO180|
S37080|NC180|Digestate|0.0|12.144765058219177|Z120|CAFO180|
S37081|NC180|Digestate|0.0|12.144765058219177|Z121|CAFO180|
S37082|NC180|Digestate|0.0|12.144765058219177|Z122|CAFO180|
S37083|NC180|Digestate|0.0|12.144765058219177|Z123|CAFO180|
S37084|NC180|Digestate|0.0|12.144765058219177|Z124|CAFO180|
S37085|NC180|Digestate|0.0|12.144765058219177|Z125|CAFO180|
S37086|NC180|Digestate|0.0|12.144765058219177|Z126|CAFO180|
S37087|NC180|Digestate|0.0|12.144765058219177|Z127|CAFO180|
S37088|NC180|Digestate|0.0|12.144765058219177|Z128|CAFO180|
S37089|NC180|Digestate|0.0|12.144765058219177|Z129|CAFO180|
S37090|NC180|Digestate|0.0|12.144765058219177|Z130|CAFO180|
S37091|NC180|Digestate|0.0|12.144765058219177|Z131|CAFO180|
S37092|NC180|Digestate|0.0|12.144765058219177|Z132|CAFO180|
S37093|NC180|Digestate|0.0|12.144765058219177|Z133|CAFO180|
S37094|NC180|Digestate|0.0|12.144765058219177|Z134|CAFO180|
S37095|NC180|Digestate|0.0|12.144765058219177|Z135|CAFO180|
S37096|NC180|Digestate|0.0|12.144765058219177|Z136|CAFO180|
S37097|NC180|Digestate|0.0|12.144765058219177|Z137|CAFO180|
S37098|NC180|Digestate|0.0|12.144765058219177|Z138|CAFO180|
S37099|NC180|Digestate|0.0|12.144765058219177|Z139|CAFO180|
S37100|NC180|Digestate|0.0|12.144765058219177|Z140|CAFO180|
S37101|NC180|Digestate|0.0|12.144765058219177|Z141|CAFO180|
S37102|NC180|Digestate|0.0|12.144765058219177|Z142|CAFO180|
S37103|NC180|Digestate|0.0|12.144765058219177|Z143|CAFO180|
S37104|NC180|Digestate|0.0|12.144765058219177|Z144|CAFO180|
S37105|NC180|Digestate|0.0|12.144765058219177|Z145|CAFO180|
S37106|NC180|Digestate|0.0|12.144765058219177|Z146|CAFO180|
S37107|NC180|Digestate|0.0|12.144765058219177|Z147|CAFO180|
S37108|NC180|Digestate|0.0|12.144765058219177|Z148|CAFO180|
S37109|NC180|Digestate|0.0|12.144765058219177|Z149|CAFO180|
S37110|NC180|Digestate|0.0|12.144765058219177|Z150|CAFO180|
S37111|NC180|Digestate|0.0|12.144765058219177|Z151|CAFO180|
S37112|NC180|Digestate|0.0|12.144765058219177|Z152|CAFO180|
S37113|NC180|Digestate|0.0|12.144765058219177|Z153|CAFO180|
S37114|NC180|Digestate|0.0|12.144765058219177|Z154|CAFO180|
S37115|NC180|Digestate|0.0|12.144765058219177|Z155|CAFO180|
S37116|NC180|Digestate|0.0|12.144765058219177|Z156|CAFO180|
S37117|NC180|Digestate|0.0|12.144765058219177|Z157|CAFO180|
S37118|NC180|Digestate|0.0|12.144765058219177|Z158|CAFO180|
S37119|NC180|Digestate|0.0|12.144765058219177|Z159|CAFO180|
S37120|NC180|Digestate|0.0|12.144765058219177|Z160|CAFO180|
S37121|NC180|Digestate|0.0|12.144765058219177|Z161|CAFO180|
S37122|NC180|Digestate|0.0|12.144765058219177|Z162|CAFO180|
S37123|NC180|Digestate|0.0|12.144765058219177|Z163|CAFO180|
S37124|NC180|Digestate|0.0|12.144765058219177|Z164|CAFO180|
S37125|NC180|Digestate|0.0|12.144765058219177|Z165|CAFO180|
S37126|NC180|Digestate|0.0|12.144765058219177|Z166|CAFO180|
S37127|NC180|Digestate|0.0|12.144765058219177|Z167|CAFO180|
S37128|NC180|Digestate|0.0|12.144765058219177|Z168|CAFO180|
S37129|NC181|Digestate|0.0|8.123826198630137|Z001|CAFO181|
S37130|NC181|Digestate|0.0|8.123826198630137|Z002|CAFO181|
S37131|NC181|Digestate|0.0|8.123826198630137|Z003|CAFO181|
S37132|NC181|Digestate|0.0|8.123826198630137|Z004|CAFO181|
S37133|NC181|Digestate|0.0|8.123826198630137|Z005|CAFO181|
S37134|NC181|Digestate|0.0|8.123826198630137|Z006|CAFO181|
S37135|NC181|Digestate|0.0|8.123826198630137|Z007|CAFO181|
S37136|NC181|Digestate|0.0|8.123826198630137|Z008|CAFO181|
S37137|NC181|Digestate|0.0|8.123826198630137|Z009|CAFO181|
S37138|NC181|Digestate|0.0|8.123826198630137|Z010|CAFO181|
S37139|NC181|Digestate|0.0|8.123826198630137|Z011|CAFO181|
S37140|NC181|Digestate|0.0|8.123826198630137|Z012|CAFO181|
S37141|NC181|Digestate|0.0|8.123826198630137|Z013|CAFO181|
S37142|NC181|Digestate|0.0|8.123826198630137|Z014|CAFO181|
S37143|NC181|Digestate|0.0|8.123826198630137|Z015|CAFO181|
S37144|NC181|Digestate|0.0|8.123826198630137|Z016|CAFO181|
S37145|NC181|Digestate|0.0|8.123826198630137|Z017|CAFO181|
S37146|NC181|Digestate|0.0|8.123826198630137|Z018|CAFO181|
S37147|NC181|Digestate|0.0|8.123826198630137|Z019|CAFO181|
S37148|NC181|Digestate|0.0|8.123826198630137|Z020|CAFO181|
S37149|NC181|Digestate|0.0|8.123826198630137|Z021|CAFO181|
S37150|NC181|Digestate|0.0|8.123826198630137|Z022|CAFO181|
S37151|NC181|Digestate|0.0|8.123826198630137|Z023|CAFO181|
S37152|NC181|Digestate|0.0|8.123826198630137|Z024|CAFO181|
S37153|NC181|Digestate|0.0|8.123826198630137|Z025|CAFO181|
S37154|NC181|Digestate|0.0|8.123826198630137|Z026|CAFO181|
S37155|NC181|Digestate|0.0|8.123826198630137|Z027|CAFO181|
S37156|NC181|Digestate|0.0|8.123826198630137|Z028|CAFO181|
S37157|NC181|Digestate|0.0|8.123826198630137|Z029|CAFO181|
S37158|NC181|Digestate|0.0|8.123826198630137|Z030|CAFO181|
S37159|NC181|Digestate|0.0|8.123826198630137|Z031|CAFO181|
S37160|NC181|Digestate|0.0|8.123826198630137|Z032|CAFO181|
S37161|NC181|Digestate|0.0|8.123826198630137|Z033|CAFO181|
S37162|NC181|Digestate|0.0|8.123826198630137|Z034|CAFO181|
S37163|NC181|Digestate|0.0|8.123826198630137|Z035|CAFO181|
S37164|NC181|Digestate|0.0|8.123826198630137|Z036|CAFO181|
