#demand,node,prod,bid,cap(tonne/year),,
d14252,n451,p18,0,4.54E+26,,
d14253,n452,p18,0,4.54E+26,,
d14254,n453,p18,0,4.54E+26,,
d14255,n454,p18,0,4.54E+26,,
d14256,n455,p18,0,4.54E+26,,
d14257,n456,p18,0,4.54E+26,,
d14258,n457,p18,0,4.54E+26,,
d14259,n458,p18,0,4.54E+26,,
d14260,n459,p18,0,4.54E+26,,
d14261,n460,p18,0,4.54E+26,,
d14262,n461,p18,0,4.54E+26,,
d14263,n462,p18,0,4.54E+26,,
d14264,n463,p18,0,4.54E+26,,
d14265,n464,p18,0,4.54E+26,,
d14266,n465,p18,0,4.54E+26,,
d14267,n466,p18,0,4.54E+26,,
d14268,n467,p18,0,4.54E+26,,
d14269,n468,p18,0,4.54E+26,,
d14270,n469,p18,0,4.54E+26,,
d14271,n470,p18,0,4.54E+26,,
d14272,n471,p18,0,4.54E+26,,
d14273,n472,p18,0,4.54E+26,,
d14274,n473,p18,0,4.54E+26,,
d14275,n474,p18,0,4.54E+26,,
d14276,n475,p18,0,4.54E+26,,
d14277,n476,p18,0,4.54E+26,,
d14278,n477,p18,0,4.54E+26,,
d14279,n478,p18,0,4.54E+26,,
d14280,n479,p18,0,4.54E+26,,
d14281,n480,p18,0,4.54E+26,,
d14282,n481,p18,0,4.54E+26,,
d14283,n482,p18,0,4.54E+26,,
d14284,n483,p18,0,4.54E+26,,
d14285,n484,p18,0,4.54E+26,,
d14286,n485,p18,0,4.54E+26,,
d14287,n486,p18,0,4.54E+26,,
d14288,n487,p18,0,4.54E+26,,
d14289,n488,p18,0,4.54E+26,,
d14290,n489,p18,0,4.54E+26,,
d14291,n490,p18,0,4.54E+26,,
d14292,n491,p18,0,4.54E+26,,
d14293,n492,p18,0,4.54E+26,,
d14294,n493,p18,0,4.54E+26,,
d14295,n494,p18,0,4.54E+26,,
d14296,n495,p18,0,4.54E+26,,
d14297,n496,p18,0,4.54E+26,,
d14298,n497,p18,0,4.54E+26,,
d14299,n498,p18,0,4.54E+26,,
d14300,n499,p18,0,4.54E+26,,
d14301,n500,p18,0,4.54E+26,,
d14302,n501,p18,0,4.54E+26,,
d14303,n502,p18,0,4.54E+26,,
d14304,n503,p18,0,4.54E+26,,
d14305,n504,p18,0,4.54E+26,,
d14306,n505,p18,0,4.54E+26,,
d14307,n506,p18,0,4.54E+26,,
d14308,n507,p18,0,4.54E+26,,
d14309,n508,p18,0,4.54E+26,,
d14310,n509,p18,0,4.54E+26,,
d14311,n510,p18,0,4.54E+26,,
d14312,n511,p18,0,4.54E+26,,
d14313,n512,p18,0,4.54E+26,,
d14314,n513,p18,0,4.54E+26,,
d14315,n514,p18,0,4.54E+26,,
d14316,n515,p18,0,4.54E+26,,
d14317,n516,p18,0,4.54E+26,,
d14318,n517,p18,0,4.54E+26,,
d14319,n518,p18,0,4.54E+26,,
d14320,n519,p18,0,4.54E+26,,
d14321,n520,p18,0,4.54E+26,,
d14322,n521,p18,0,4.54E+26,,
d14323,n522,p18,0,4.54E+26,,
d14324,n523,p18,0,4.54E+26,,
d14325,n524,p18,0,4.54E+26,,
d14326,n525,p18,0,4.54E+26,,
d14327,n526,p18,0,4.54E+26,,
d14328,n527,p18,0,4.54E+26,,
d14329,n528,p18,0,4.54E+26,,
d14330,n529,p18,0,4.54E+26,,
d14331,n530,p18,0,4.54E+26,,
d14332,n531,p18,0,4.54E+26,,
d14333,n532,p18,0,4.54E+26,,
d14334,n533,p18,0,4.54E+26,,
d14335,n534,p18,0,4.54E+26,,
d14336,n535,p18,0,4.54E+26,,
d14337,n536,p18,0,4.54E+26,,
d14338,n537,p18,0,4.54E+26,,
d14339,n538,p18,0,4.54E+26,,
d14340,n539,p18,0,4.54E+26,,
d14341,n540,p18,0,4.54E+26,,
d14342,n541,p18,0,4.54E+26,,
d14343,n542,p18,0,4.54E+26,,
d14344,n543,p18,0,4.54E+26,,
d14345,n544,p18,0,4.54E+26,,
d14346,n545,p18,0,4.54E+26,,
d14347,n546,p18,0,4.54E+26,,
d14348,n547,p18,0,4.54E+26,,
d14349,n548,p18,0,4.54E+26,,
d14350,n549,p18,0,4.54E+26,,
d14351,n550,p18,0,4.54E+26,,
d14352,n551,p18,0,4.54E+26,,
d14353,n552,p18,0,4.54E+26,,
d14354,n553,p18,0,4.54E+26,,
d14355,n554,p18,0,4.54E+26,,
d14356,n555,p18,0,4.54E+26,,
d14357,n556,p18,0,4.54E+26,,
d14358,n557,p18,0,4.54E+26,,
d14359,n558,p18,0,4.54E+26,,
d14360,n559,p18,0,4.54E+26,,
d14361,n560,p18,0,4.54E+26,,
d14362,n561,p18,0,4.54E+26,,
d14363,n562,p18,0,4.54E+26,,
d14364,n563,p18,0,4.54E+26,,
d14365,n564,p18,0,4.54E+26,,
d14366,n565,p18,0,4.54E+26,,
d14367,n566,p18,0,4.54E+26,,
d14368,n567,p18,0,4.54E+26,,
d14369,n568,p18,0,4.54E+26,,
d14370,n569,p18,0,4.54E+26,,
d14371,n570,p18,0,4.54E+26,,
d14372,n571,p18,0,4.54E+26,,
d14373,n572,p18,0,4.54E+26,,
d14374,n573,p18,0,4.54E+26,,
d14375,n574,p18,0,4.54E+26,,
d14376,n575,p18,0,4.54E+26,,
d14377,n576,p18,0,4.54E+26,,
d14378,n577,p18,0,4.54E+26,,
d14379,n578,p18,0,4.54E+26,,
d14380,n579,p18,0,4.54E+26,,
d14381,n580,p18,0,4.54E+26,,
d14382,n581,p18,0,4.54E+26,,
d14383,n582,p18,0,4.54E+26,,
d14384,n583,p18,0,4.54E+26,,
d14385,n584,p18,0,4.54E+26,,
d14386,n585,p18,0,4.54E+26,,
d14387,n586,p18,0,4.54E+26,,
d14388,n587,p18,0,4.54E+26,,
d14389,n588,p18,0,4.54E+26,,
d14390,n589,p18,0,4.54E+26,,
d14391,n590,p18,0,4.54E+26,,
d14392,n591,p18,0,4.54E+26,,
d14393,n592,p18,0,4.54E+26,,
d14394,n593,p18,0,4.54E+26,,
d14395,n594,p18,0,4.54E+26,,
d14396,n595,p18,0,4.54E+26,,
d14397,n596,p18,0,4.54E+26,,
d14398,n597,p18,0,4.54E+26,,
d14399,n598,p18,0,4.54E+26,,
d14400,n599,p18,0,4.54E+26,,
d14401,n600,p18,0,4.54E+26,,
d14402,n601,p18,0,4.54E+26,,
d14403,n602,p18,0,4.54E+26,,
d14404,n603,p18,0,4.54E+26,,
d14405,n604,p18,0,4.54E+26,,
d14406,n605,p18,0,4.54E+26,,
d14407,n606,p18,0,4.54E+26,,
d14408,n607,p18,0,4.54E+26,,
d14409,n608,p18,0,4.54E+26,,
d14410,n609,p18,0,4.54E+26,,
d14411,n610,p18,0,4.54E+26,,
d14412,n611,p18,0,4.54E+26,,
d14413,n612,p18,0,4.54E+26,,
d14414,n613,p18,0,4.54E+26,,
d14415,n614,p18,0,4.54E+26,,
d14416,n615,p18,0,4.54E+26,,
d14417,n616,p18,0,4.54E+26,,
d14418,n617,p18,0,4.54E+26,,
d14419,n618,p18,0,4.54E+26,,
d14420,n619,p18,0,4.54E+26,,
d14421,n620,p18,0,4.54E+26,,
d14422,n621,p18,0,4.54E+26,,
d14423,n622,p18,0,4.54E+26,,
d14424,n623,p18,0,4.54E+26,,
d14425,n624,p18,0,4.54E+26,,
d14426,n625,p18,0,4.54E+26,,
d14427,n626,p18,0,4.54E+26,,
d14428,n627,p18,0,4.54E+26,,
d14429,n628,p18,0,4.54E+26,,
d14430,n629,p18,0,4.54E+26,,
d14431,n630,p18,0,4.54E+26,,
d14432,n631,p18,0,4.54E+26,,
d14433,n632,p18,0,4.54E+26,,
d14434,n633,p18,0,4.54E+26,,
d14435,n634,p18,0,4.54E+26,,
d14436,n635,p18,0,4.54E+26,,
d14437,n636,p18,0,4.54E+26,,
d14438,n637,p18,0,4.54E+26,,
d14439,n638,p18,0,4.54E+26,,
d14440,n639,p18,0,4.54E+26,,
d14441,n640,p18,0,4.54E+26,,
d14442,n641,p18,0,4.54E+26,,
d14443,n642,p18,0,4.54E+26,,
d14444,n643,p18,0,4.54E+26,,
d14445,n644,p18,0,4.54E+26,,
d14446,n645,p18,0,4.54E+26,,
d14447,n646,p18,0,4.54E+26,,
d14448,n647,p18,0,4.54E+26,,
d14449,n648,p18,0,4.54E+26,,
d14450,n649,p18,0,4.54E+26,,
d14451,n650,p18,0,4.54E+26,,
d14452,n651,p18,0,4.54E+26,,
d14453,n652,p18,0,4.54E+26,,
d14454,n653,p18,0,4.54E+26,,
d14455,n654,p18,0,4.54E+26,,
d14456,n655,p18,0,4.54E+26,,
d14457,n656,p18,0,4.54E+26,,
d14458,n657,p18,0,4.54E+26,,
d14459,n658,p18,0,4.54E+26,,
d14460,n659,p18,0,4.54E+26,,
d14461,n660,p18,0,4.54E+26,,
d14462,n661,p18,0,4.54E+26,,
d14463,n662,p18,0,4.54E+26,,
d14464,n663,p18,0,4.54E+26,,
d14465,n664,p18,0,4.54E+26,,
d14466,n665,p18,0,4.54E+26,,
d14467,n666,p18,0,4.54E+26,,
d14468,n667,p18,0,4.54E+26,,
d14469,n668,p18,0,4.54E+26,,
d14470,n669,p18,0,4.54E+26,,
d14471,n670,p18,0,4.54E+26,,
d14472,n671,p18,0,4.54E+26,,
d14473,n672,p18,0,4.54E+26,,
d14474,n673,p18,0,4.54E+26,,
d14475,n674,p18,0,4.54E+26,,
d14476,n675,p18,0,4.54E+26,,
d14477,n676,p18,0,4.54E+26,,
d14478,n677,p18,0,4.54E+26,,
d14479,n678,p18,0,4.54E+26,,
d14480,n679,p18,0,4.54E+26,,
d14481,n680,p18,0,4.54E+26,,
d14482,n681,p18,0,4.54E+26,,
d14483,n682,p18,0,4.54E+26,,
d14484,n683,p18,0,4.54E+26,,
d14485,n684,p18,0,4.54E+26,,
d14486,n685,p18,0,4.54E+26,,
d14487,n686,p18,0,4.54E+26,,
d14488,n687,p18,0,4.54E+26,,
d14489,n688,p18,0,4.54E+26,,
d14490,n689,p18,0,4.54E+26,,
d14491,n690,p18,0,4.54E+26,,
d14492,n691,p18,0,4.54E+26,,
d14493,n692,p18,0,4.54E+26,,
d14494,n693,p18,0,4.54E+26,,
d14495,n694,p18,0,4.54E+26,,
d14496,n695,p18,0,4.54E+26,,
d14497,n696,p18,0,4.54E+26,,
d14498,n697,p18,0,4.54E+26,,
d14499,n698,p18,0,4.54E+26,,
d14500,n699,p18,0,4.54E+26,,
d14501,n700,p18,0,4.54E+26,,
d14502,n701,p18,0,4.54E+26,,
d14503,n702,p18,0,4.54E+26,,
d14504,n703,p18,0,4.54E+26,,
d14505,n704,p18,0,4.54E+26,,
d14506,n705,p18,0,4.54E+26,,
d14507,n706,p18,0,4.54E+26,,
d14508,n707,p18,0,4.54E+26,,
d14509,n708,p18,0,4.54E+26,,
d14510,n709,p18,0,4.54E+26,,
d14511,n710,p18,0,4.54E+26,,
d14512,n711,p18,0,4.54E+26,,
d14513,n712,p18,0,4.54E+26,,
d14514,n713,p18,0,4.54E+26,,
d14515,n714,p18,0,4.54E+26,,
d14516,n715,p18,0,4.54E+26,,
d14517,n716,p18,0,4.54E+26,,
d14518,n717,p18,0,4.54E+26,,
d14519,n718,p18,0,4.54E+26,,
d14520,n719,p18,0,4.54E+26,,
d14521,n720,p18,0,4.54E+26,,
d14522,n721,p18,0,4.54E+26,,
d14523,n722,p18,0,4.54E+26,,
d14524,n723,p18,0,4.54E+26,,
d14525,n724,p18,0,4.54E+26,,
d14526,n725,p18,0,4.54E+26,,
d14527,n726,p18,0,4.54E+26,,
d14528,n727,p18,0,4.54E+26,,
d14529,n728,p18,0,4.54E+26,,
d14530,n729,p18,0,4.54E+26,,
d14531,n730,p18,0,4.54E+26,,
d14532,n731,p18,0,4.54E+26,,
d14533,n732,p18,0,4.54E+26,,
d14534,n733,p18,0,4.54E+26,,
d14535,n734,p18,0,4.54E+26,,
d14536,n735,p18,0,4.54E+26,,
d14537,n736,p18,0,4.54E+26,,
d14538,n737,p18,0,4.54E+26,,
d14539,n738,p18,0,4.54E+26,,
d14540,n739,p18,0,4.54E+26,,
d14541,n740,p18,0,4.54E+26,,
d14542,n741,p18,0,4.54E+26,,
d14543,n742,p18,0,4.54E+26,,
d14544,n743,p18,0,4.54E+26,,
d14545,n744,p18,0,4.54E+26,,
d14546,n745,p18,0,4.54E+26,,
d14547,n746,p18,0,4.54E+26,,
d14548,n747,p18,0,4.54E+26,,
d14549,n748,p18,0,4.54E+26,,
d14550,n749,p18,0,4.54E+26,,
d14551,n750,p18,0,4.54E+26,,
d14552,n751,p18,0,4.54E+26,,
d14553,n752,p18,0,4.54E+26,,
d14554,n753,p18,0,4.54E+26,,
d14555,n754,p18,0,4.54E+26,,
d14556,n755,p18,0,4.54E+26,,
d14557,n756,p18,0,4.54E+26,,
d14558,n757,p18,0,4.54E+26,,
d14559,n758,p18,0,4.54E+26,,
d14560,n759,p18,0,4.54E+26,,
d14561,n760,p18,0,4.54E+26,,
d14562,n761,p18,0,4.54E+26,,
d14563,n762,p18,0,4.54E+26,,
d14564,n763,p18,0,4.54E+26,,
d14565,n764,p18,0,4.54E+26,,
d14566,n765,p18,0,4.54E+26,,
d14567,n766,p18,0,4.54E+26,,
d14568,n767,p18,0,4.54E+26,,
d14569,n768,p18,0,4.54E+26,,
d14570,n769,p18,0,4.54E+26,,
d14571,n770,p18,0,4.54E+26,,
d14572,n771,p18,0,4.54E+26,,
d14573,n772,p18,0,4.54E+26,,
d14574,n773,p18,0,4.54E+26,,
d14575,n774,p18,0,4.54E+26,,
d14576,n775,p18,0,4.54E+26,,
d14577,n776,p18,0,4.54E+26,,
d14578,n777,p18,0,4.54E+26,,
d14579,n778,p18,0,4.54E+26,,
d14580,n779,p18,0,4.54E+26,,
d14581,n780,p18,0,4.54E+26,,
d14582,n781,p18,0,4.54E+26,,
d14583,n782,p18,0,4.54E+26,,
d14584,n783,p18,0,4.54E+26,,
d14585,n784,p18,0,4.54E+26,,
d14586,n785,p18,0,4.54E+26,,
d14587,n786,p18,0,4.54E+26,,
d14588,n787,p18,0,4.54E+26,,
d14589,n788,p18,0,4.54E+26,,
d14590,n789,p18,0,4.54E+26,,
d14591,n790,p18,0,4.54E+26,,
d14592,n791,p18,0,4.54E+26,,
d14593,n792,p18,0,4.54E+26,,
d14594,n793,p18,0,4.54E+26,,
d14595,n794,p18,0,4.54E+26,,
d14596,n795,p18,0,4.54E+26,,
d14597,n796,p18,0,4.54E+26,,
d14598,n797,p18,0,4.54E+26,,
d14599,n798,p18,0,4.54E+26,,
d14600,n799,p18,0,4.54E+26,,
d14601,n800,p18,0,4.54E+26,,
d14602,n801,p18,0,4.54E+26,,
d14603,n802,p18,0,4.54E+26,,
d14604,n803,p18,0,4.54E+26,,
d14605,n804,p18,0,4.54E+26,,
d14606,n805,p18,0,4.54E+26,,
d14607,n806,p18,0,4.54E+26,,
d14608,n807,p18,0,4.54E+26,,
d14609,n808,p18,0,4.54E+26,,
d14610,n809,p18,0,4.54E+26,,
d14611,n810,p18,0,4.54E+26,,
d14612,n811,p18,0,4.54E+26,,
d14613,n812,p18,0,4.54E+26,,
d14614,n813,p18,0,4.54E+26,,
d14615,n814,p18,0,4.54E+26,,
d14616,n815,p18,0,4.54E+26,,
d14617,n816,p18,0,4.54E+26,,
d14618,n817,p18,0,4.54E+26,,
d14619,n818,p18,0,4.54E+26,,
d14620,n819,p18,0,4.54E+26,,
d14621,n820,p18,0,4.54E+26,,
d14622,n821,p18,0,4.54E+26,,
d14623,n822,p18,0,4.54E+26,,
d14624,n823,p18,0,4.54E+26,,
d14625,n824,p18,0,4.54E+26,,
d14626,n825,p18,0,4.54E+26,,
d14627,n826,p18,0,4.54E+26,,
d14628,n827,p18,0,4.54E+26,,
d14629,n828,p18,0,4.54E+26,,
d14630,n829,p18,0,4.54E+26,,
d14631,n830,p18,0,4.54E+26,,
d14632,n831,p18,0,4.54E+26,,
d14633,n832,p18,0,4.54E+26,,
d14634,n833,p18,0,4.54E+26,,
d14635,n834,p18,0,4.54E+26,,
d14636,n835,p18,0,4.54E+26,,
d14637,n836,p18,0,4.54E+26,,
d14638,n837,p18,0,4.54E+26,,
d14639,n838,p18,0,4.54E+26,,
d14640,n839,p18,0,4.54E+26,,
d14641,n840,p18,0,4.54E+26,,
d14642,n841,p18,0,4.54E+26,,
d14643,n842,p18,0,4.54E+26,,
d14644,n843,p18,0,4.54E+26,,
d14645,n844,p18,0,4.54E+26,,
d14646,n845,p18,0,4.54E+26,,
d14647,n846,p18,0,4.54E+26,,
d14648,n847,p18,0,4.54E+26,,
d14649,n848,p18,0,4.54E+26,,
d14650,n849,p18,0,4.54E+26,,
d14651,n850,p18,0,4.54E+26,,
d14652,n851,p18,0,4.54E+26,,
d14653,n852,p18,0,4.54E+26,,
d14654,n853,p18,0,4.54E+26,,
d14655,n854,p18,0,4.54E+26,,
d14656,n855,p18,0,4.54E+26,,
d14657,n856,p18,0,4.54E+26,,
d14658,n857,p18,0,4.54E+26,,
d14659,n858,p18,0,4.54E+26,,
d14660,n859,p18,0,4.54E+26,,
d14661,n860,p18,0,4.54E+26,,
d14662,n861,p18,0,4.54E+26,,
d14663,n862,p18,0,4.54E+26,,
d14664,n863,p18,0,4.54E+26,,
d14665,n864,p18,0,4.54E+26,,
d14666,n865,p18,0,4.54E+26,,
d14667,n866,p18,0,4.54E+26,,
d14668,n867,p18,0,4.54E+26,,
d14669,n868,p18,0,4.54E+26,,
d14670,n869,p18,0,4.54E+26,,
d14671,n870,p18,0,4.54E+26,,
d14672,n871,p18,0,4.54E+26,,
d14673,n872,p18,0,4.54E+26,,
d14674,n873,p18,0,4.54E+26,,
d14675,n874,p18,0,4.54E+26,,
d14676,n875,p18,0,4.54E+26,,
d14677,n876,p18,0,4.54E+26,,
d14678,n877,p18,0,4.54E+26,,
d14679,n878,p18,0,4.54E+26,,
d14680,n879,p18,0,4.54E+26,,
d14681,n880,p18,0,4.54E+26,,
d14682,n881,p18,0,4.54E+26,,
d14683,n882,p18,0,4.54E+26,,
d14684,n883,p18,0,4.54E+26,,
d14685,n884,p18,0,4.54E+26,,
d14686,n885,p18,0,4.54E+26,,
d14687,n886,p18,0,4.54E+26,,
d14688,n887,p18,0,4.54E+26,,
d14689,n888,p18,0,4.54E+26,,
d14690,n889,p18,0,4.54E+26,,
d14691,n890,p18,0,4.54E+26,,
d14692,n891,p18,0,4.54E+26,,
d14693,n892,p18,0,4.54E+26,,
d14694,n893,p18,0,4.54E+26,,
d14695,n894,p18,0,4.54E+26,,
d14696,n895,p18,0,4.54E+26,,
d14697,n896,p18,0,4.54E+26,,
d14698,n897,p18,0,4.54E+26,,
d14699,n898,p18,0,4.54E+26,,
d14700,n899,p18,0,4.54E+26,,
d14701,n900,p18,0,4.54E+26,,
d14702,n901,p18,0,4.54E+26,,
d14703,n902,p18,0,4.54E+26,,
d14704,n903,p18,0,4.54E+26,,
d14705,n904,p18,0,4.54E+26,,
d14706,n905,p18,0,4.54E+26,,
d14707,n906,p18,0,4.54E+26,,
d14708,n907,p18,0,4.54E+26,,
d14709,n908,p18,0,4.54E+26,,
d14710,n909,p18,0,4.54E+26,,
d14711,n910,p18,0,4.54E+26,,
d14712,n911,p18,0,4.54E+26,,
d14713,n912,p18,0,4.54E+26,,
d14714,n913,p18,0,4.54E+26,,
d14715,n914,p18,0,4.54E+26,,
d14716,n915,p18,0,4.54E+26,,
d14717,n916,p18,0,4.54E+26,,
d14718,n917,p18,0,4.54E+26,,
d14719,n918,p18,0,4.54E+26,,
d14720,n919,p18,0,4.54E+26,,
d14721,n920,p18,0,4.54E+26,,
d14722,n921,p18,0,4.54E+26,,
d14723,n922,p18,0,4.54E+26,,
d14724,n923,p18,0,4.54E+26,,
d14725,n924,p18,0,4.54E+26,,
d14726,n925,p18,0,4.54E+26,,
d14727,n926,p18,0,4.54E+26,,
d14728,n927,p18,0,4.54E+26,,
d14729,n928,p18,0,4.54E+26,,
d14730,n929,p18,0,4.54E+26,,
d14731,n930,p18,0,4.54E+26,,
d14732,n931,p18,0,4.54E+26,,
d14733,n932,p18,0,4.54E+26,,
d14734,n933,p18,0,4.54E+26,,
d14735,n934,p18,0,4.54E+26,,
d14736,n935,p18,0,4.54E+26,,
d14737,n936,p18,0,4.54E+26,,
d14738,n937,p18,0,4.54E+26,,
d14739,n938,p18,0,4.54E+26,,
d14740,n939,p18,0,4.54E+26,,
d14741,n940,p18,0,4.54E+26,,
d14742,n941,p18,0,4.54E+26,,
d14743,n942,p18,0,4.54E+26,,
d14744,n943,p18,0,4.54E+26,,
d14745,n944,p18,0,4.54E+26,,
d14746,n945,p18,0,4.54E+26,,
d14747,n946,p18,0,4.54E+26,,
d14748,n947,p18,0,4.54E+26,,
d14749,n948,p18,0,4.54E+26,,
d14750,n949,p18,0,4.54E+26,,
d14751,n950,p18,0,4.54E+26,,
d14752,n951,p18,0,4.54E+26,,
d14753,n952,p18,0,4.54E+26,,
d14754,n953,p18,0,4.54E+26,,
d14755,n954,p18,0,4.54E+26,,
d14756,n955,p18,0,4.54E+26,,
d14757,n956,p18,0,4.54E+26,,
d14758,n957,p18,0,4.54E+26,,
d14759,n958,p18,0,4.54E+26,,
d14760,n959,p18,0,4.54E+26,,
d14761,n960,p18,0,4.54E+26,,
d14762,n961,p18,0,4.54E+26,,
d14763,n962,p18,0,4.54E+26,,
d14764,n963,p18,0,4.54E+26,,
d14765,n964,p18,0,4.54E+26,,
d14766,n965,p18,0,4.54E+26,,
d14767,n966,p18,0,4.54E+26,,
d14768,n967,p18,0,4.54E+26,,
d14769,n968,p18,0,4.54E+26,,
d14770,n969,p18,0,4.54E+26,,
d14771,n970,p18,0,4.54E+26,,
d14772,n971,p18,0,4.54E+26,,
d14773,n972,p18,0,4.54E+26,,
d14774,n973,p18,0,4.54E+26,,
d14775,n974,p18,0,4.54E+26,,
d14776,n975,p18,0,4.54E+26,,
d14777,n976,p18,0,4.54E+26,,
d14778,n977,p18,0,4.54E+26,,
d14779,n978,p18,0,4.54E+26,,
d14780,n979,p18,0,4.54E+26,,
d14781,n980,p18,0,4.54E+26,,
d14782,n981,p18,0,4.54E+26,,
d14783,n982,p18,0,4.54E+26,,
d14784,n983,p18,0,4.54E+26,,
d14785,n984,p18,0,4.54E+26,,
d14786,n985,p18,0,4.54E+26,,
d14787,n986,p18,0,4.54E+26,,
d14788,n987,p18,0,4.54E+26,,
d14789,n988,p18,0,4.54E+26,,
d14790,n989,p18,0,4.54E+26,,
d14791,n990,p18,0,4.54E+26,,
d14792,n991,p18,0,4.54E+26,,
d14793,n992,p18,0,4.54E+26,,
d14794,n993,p18,0,4.54E+26,,
d14795,n994,p18,0,4.54E+26,,
d14796,n995,p18,0,4.54E+26,,
d14797,n996,p18,0,4.54E+26,,
d14798,n997,p18,0,4.54E+26,,
d14799,n998,p18,0,4.54E+26,,
d14800,n999,p18,0,4.54E+26,,
d14801,n1000,p18,0,4.54E+26,,
d14802,n1001,p18,0,4.54E+26,,
d14803,n1002,p18,0,4.54E+26,,
d14804,n1003,p18,0,4.54E+26,,
d14805,n1004,p18,0,4.54E+26,,
d14806,n1005,p18,0,4.54E+26,,
d14807,n1006,p18,0,4.54E+26,,
d14808,n1007,p18,0,4.54E+26,,
d14809,n1008,p18,0,4.54E+26,,
d14810,n1009,p18,0,4.54E+26,,
d14811,n1010,p18,0,4.54E+26,,
d14812,n1011,p18,0,4.54E+26,,
d14813,n1012,p18,0,4.54E+26,,
d14814,n1013,p18,0,4.54E+26,,
d14815,n1014,p18,0,4.54E+26,,
d14816,n1015,p18,0,4.54E+26,,
d14817,n1016,p18,0,4.54E+26,,
d14818,n1017,p18,0,4.54E+26,,
d14819,n1018,p18,0,4.54E+26,,
d14820,n1019,p18,0,4.54E+26,,
d14821,n1020,p18,0,4.54E+26,,
d14822,n1021,p18,0,4.54E+26,,
d14823,n1022,p18,0,4.54E+26,,
d14824,n1023,p18,0,4.54E+26,,
d14825,n1024,p18,0,4.54E+26,,
d14826,n1025,p18,0,4.54E+26,,
d14827,n1026,p18,0,4.54E+26,,
d14828,n1027,p18,0,4.54E+26,,
d14829,n1028,p18,0,4.54E+26,,
d14830,n1029,p18,0,4.54E+26,,
d14831,n1030,p18,0,4.54E+26,,
d14832,n1031,p18,0,4.54E+26,,
d14833,n1032,p18,0,4.54E+26,,
d14834,n1033,p18,0,4.54E+26,,
d14835,n1034,p18,0,4.54E+26,,
d14836,n1035,p18,0,4.54E+26,,
d14837,n1036,p18,0,4.54E+26,,
d14838,n1037,p18,0,4.54E+26,,
d14839,n1038,p18,0,4.54E+26,,
d14840,n1039,p18,0,4.54E+26,,
d14841,n1040,p18,0,4.54E+26,,
d14842,n1041,p18,0,4.54E+26,,
d14843,n1042,p18,0,4.54E+26,,
d14844,n1043,p18,0,4.54E+26,,
d14845,n1044,p18,0,4.54E+26,,
d14846,n1045,p18,0,4.54E+26,,
d14847,n1046,p18,0,4.54E+26,,
d14848,n1047,p18,0,4.54E+26,,
d14849,n1048,p18,0,4.54E+26,,
d14850,n1049,p18,0,4.54E+26,,
d14851,n1050,p18,0,4.54E+26,,
d14852,n1051,p18,0,4.54E+26,,
d14853,n1052,p18,0,4.54E+26,,
d14854,n1053,p18,0,4.54E+26,,
d14855,n1054,p18,0,4.54E+26,,
d14856,n1055,p18,0,4.54E+26,,
d14857,n1056,p18,0,4.54E+26,,
d14858,n1057,p18,0,4.54E+26,,
d14859,n1058,p18,0,4.54E+26,,
d14860,n1059,p18,0,4.54E+26,,
d14861,n1060,p18,0,4.54E+26,,
d14862,n1061,p18,0,4.54E+26,,
d14863,n1062,p18,0,4.54E+26,,
d14864,n1063,p18,0,4.54E+26,,
d14865,n1064,p18,0,4.54E+26,,
d14866,n1065,p18,0,4.54E+26,,
d14867,n1066,p18,0,4.54E+26,,
d14868,n1067,p18,0,4.54E+26,,
d14869,n1068,p18,0,4.54E+26,,
d14870,n1069,p18,0,4.54E+26,,
d14871,n1070,p18,0,4.54E+26,,
d14872,n1071,p18,0,4.54E+26,,
d14873,n1072,p18,0,4.54E+26,,
d14874,n1073,p18,0,4.54E+26,,
d14875,n1074,p18,0,4.54E+26,,
d14876,n1075,p18,0,4.54E+26,,
d14877,n1076,p18,0,4.54E+26,,
d14878,n1077,p18,0,4.54E+26,,
d14879,n1078,p18,0,4.54E+26,,
d14880,n1079,p18,0,4.54E+26,,
d14881,n1080,p18,0,4.54E+26,,
d14882,n1081,p18,0,4.54E+26,,
d14883,n1082,p18,0,4.54E+26,,
d14884,n1083,p18,0,4.54E+26,,
d14885,n1084,p18,0,4.54E+26,,
d14886,n1085,p18,0,4.54E+26,,
d14887,n1086,p18,0,4.54E+26,,
d14888,n1087,p18,0,4.54E+26,,
d14889,n1088,p18,0,4.54E+26,,
d14890,n1089,p18,0,4.54E+26,,
d14891,n1090,p18,0,4.54E+26,,
d14892,n1091,p18,0,4.54E+26,,
d14893,n1092,p18,0,4.54E+26,,
d14894,n1093,p18,0,4.54E+26,,
d14895,n1094,p18,0,4.54E+26,,
d14896,n1095,p18,0,4.54E+26,,
d14897,n1096,p18,0,4.54E+26,,
d14898,n1097,p18,0,4.54E+26,,
d14899,n1098,p18,0,4.54E+26,,
d14900,n1099,p18,0,4.54E+26,,
d14901,n1100,p18,0,4.54E+26,,
d14902,n1101,p18,0,4.54E+26,,
d14903,n1102,p18,0,4.54E+26,,
d14904,n1103,p18,0,4.54E+26,,
d14905,n1104,p18,0,4.54E+26,,
d14906,n1105,p18,0,4.54E+26,,
d14907,n1106,p18,0,4.54E+26,,
d14908,n1107,p18,0,4.54E+26,,
d14909,n1108,p18,0,4.54E+26,,
d14910,n1109,p18,0,4.54E+26,,
d14911,n1110,p18,0,4.54E+26,,
