#dem,node,product,cap(tonne/week),time,price($/tonne)
d13134,land0297,p16,1.00E+30,1,0
d13135,land0298,p16,1.00E+30,1,0
d13136,land0299,p16,1.00E+30,1,0
d13137,land0300,p16,1.00E+30,1,0
d13138,land0301,p16,1.00E+30,1,0
d13139,land0302,p16,1.00E+30,1,0
d13140,land0303,p16,1.00E+30,1,0
d13141,land0304,p16,1.00E+30,1,0
d13142,land0305,p16,1.00E+30,1,0
d13143,land0306,p16,1.00E+30,1,0
d13144,land0307,p16,1.00E+30,1,0
d13145,land0308,p16,1.00E+30,1,0
d13146,land0309,p16,1.00E+30,1,0
d13147,land0310,p16,1.00E+30,1,0
d13148,land0311,p16,1.00E+30,1,0
d13149,land0312,p16,1.00E+30,1,0
d13150,land0313,p16,1.00E+30,1,0
d13151,land0314,p16,1.00E+30,1,0
d13152,land0315,p16,1.00E+30,1,0
d13153,land0316,p16,1.00E+30,1,0
d13154,land0317,p16,1.00E+30,1,0
d13155,land0318,p16,1.00E+30,1,0
d13156,land0319,p16,1.00E+30,1,0
d13157,land0320,p16,1.00E+30,1,0
d13158,land0321,p16,1.00E+30,1,0
d13159,land0322,p16,1.00E+30,1,0
d13160,land0323,p16,1.00E+30,1,0
d13161,land0324,p16,1.00E+30,1,0
d13162,land0325,p16,1.00E+30,1,0
d13163,land0326,p16,1.00E+30,1,0
d13164,land0327,p16,1.00E+30,1,0
d13165,land0328,p16,1.00E+30,1,0
d13166,land0329,p16,1.00E+30,1,0
d13167,land0330,p16,1.00E+30,1,0
d13168,land0331,p16,1.00E+30,1,0
d13169,land0332,p16,1.00E+30,1,0
d13170,land0333,p16,1.00E+30,1,0
d13171,land0334,p16,1.00E+30,1,0
d13172,land0335,p16,1.00E+30,1,0
d13173,land0336,p16,1.00E+30,1,0
d13174,land0337,p16,1.00E+30,1,0
d13175,land0338,p16,1.00E+30,1,0
d13176,land0339,p16,1.00E+30,1,0
d13177,land0340,p16,1.00E+30,1,0
d13178,land0341,p16,1.00E+30,1,0
d13179,land0342,p16,1.00E+30,1,0
d13180,land0343,p16,1.00E+30,1,0
d13181,land0344,p16,1.00E+30,1,0
d13182,land0345,p16,1.00E+30,1,0
d13183,land0346,p16,1.00E+30,1,0
d13184,land0347,p16,1.00E+30,1,0
d13185,land0348,p16,1.00E+30,1,0
d13186,land0349,p16,1.00E+30,1,0
d13187,land0350,p16,1.00E+30,1,0
d13188,land0351,p16,1.00E+30,1,0
d13189,land0352,p16,1.00E+30,1,0
d13190,land0353,p16,1.00E+30,1,0
d13191,land0354,p16,1.00E+30,1,0
d13192,land0355,p16,1.00E+30,1,0
d13193,land0356,p16,1.00E+30,1,0
d13194,land0357,p16,1.00E+30,1,0
d13195,land0358,p16,1.00E+30,1,0
d13196,land0359,p16,1.00E+30,1,0
d13197,land0360,p16,1.00E+30,1,0
d13198,land0361,p16,1.00E+30,1,0
d13199,land0362,p16,1.00E+30,1,0
d13200,land0363,p16,1.00E+30,1,0
d13201,land0364,p16,1.00E+30,1,0
d13202,land0365,p16,1.00E+30,1,0
d13203,land0366,p16,1.00E+30,1,0
d13204,land0367,p16,1.00E+30,1,0
d13205,land0368,p16,1.00E+30,1,0
d13206,land0369,p16,1.00E+30,1,0
d13207,land0370,p16,1.00E+30,1,0
d13208,land0371,p16,1.00E+30,1,0
d13209,land0372,p16,1.00E+30,1,0
d13210,land0373,p16,1.00E+30,1,0
d13211,land0374,p16,1.00E+30,1,0
d13212,land0375,p16,1.00E+30,1,0
d13213,land0376,p16,1.00E+30,1,0
d13214,land0377,p16,1.00E+30,1,0
d13215,land0378,p16,1.00E+30,1,0
d13216,land0379,p16,1.00E+30,1,0
d13217,land0380,p16,1.00E+30,1,0
d13218,land0381,p16,1.00E+30,1,0
d13219,land0382,p16,1.00E+30,1,0
d13220,land0383,p16,1.00E+30,1,0
d13221,land0384,p16,1.00E+30,1,0
d13222,land0385,p16,1.00E+30,1,0
d13223,land0386,p16,1.00E+30,1,0
d13224,land0387,p16,1.00E+30,1,0
d13225,land0388,p16,1.00E+30,1,0
d13226,land0389,p16,1.00E+30,1,0
d13227,land0390,p16,1.00E+30,1,0
d13228,land0391,p16,1.00E+30,1,0
d13229,land0392,p16,1.00E+30,1,0
d13230,land0393,p16,1.00E+30,1,0
d13231,land0394,p16,1.00E+30,1,0
d13232,land0395,p16,1.00E+30,1,0
d13233,land0396,p16,1.00E+30,1,0
d13234,land0397,p16,1.00E+30,1,0
d13235,land0398,p16,1.00E+30,1,0
d13236,land0399,p16,1.00E+30,1,0
d13237,land0400,p16,1.00E+30,1,0
d13238,land0401,p16,1.00E+30,1,0
d13239,land0402,p16,1.00E+30,1,0
d13240,land0403,p16,1.00E+30,1,0
d13241,land0404,p16,1.00E+30,1,0
d13242,land0405,p16,1.00E+30,1,0
d13243,land0406,p16,1.00E+30,1,0
d13244,land0407,p16,1.00E+30,1,0
d13245,land0408,p16,1.00E+30,1,0
d13246,land0409,p16,1.00E+30,1,0
d13247,land0410,p16,1.00E+30,1,0
d13248,land0411,p16,1.00E+30,1,0
d13249,land0412,p16,1.00E+30,1,0
d13250,land0413,p16,1.00E+30,1,0
d13251,land0414,p16,1.00E+30,1,0
d13252,land0415,p16,1.00E+30,1,0
d13253,land0416,p16,1.00E+30,1,0
d13254,land0417,p16,1.00E+30,1,0
d13255,land0418,p16,1.00E+30,1,0
d13256,land0419,p16,1.00E+30,1,0
d13257,land0420,p16,1.00E+30,1,0
d13258,land0421,p16,1.00E+30,1,0
d13259,land0422,p16,1.00E+30,1,0
d13260,land0423,p16,1.00E+30,1,0
d13261,land0424,p16,1.00E+30,1,0
d13262,land0425,p16,1.00E+30,1,0
d13263,land0426,p16,1.00E+30,1,0
d13264,land0427,p16,1.00E+30,1,0
d13265,land0428,p16,1.00E+30,1,0
d13266,land0429,p16,1.00E+30,1,0
d13267,land0430,p16,1.00E+30,1,0
d13268,land0431,p16,1.00E+30,1,0
d13269,land0432,p16,1.00E+30,1,0
d13270,land0433,p16,1.00E+30,1,0
d13271,land0434,p16,1.00E+30,1,0
d13272,land0435,p16,1.00E+30,1,0
d13273,land0436,p16,1.00E+30,1,0
d13274,land0437,p16,1.00E+30,1,0
d13275,land0438,p16,1.00E+30,1,0
d13276,land0439,p16,1.00E+30,1,0
d13277,land0440,p16,1.00E+30,1,0
d13278,land0441,p16,1.00E+30,1,0
d13279,land0442,p16,1.00E+30,1,0
d13280,land0443,p16,1.00E+30,1,0
d13281,land0444,p16,1.00E+30,1,0
d13282,land0445,p16,1.00E+30,1,0
d13283,land0446,p16,1.00E+30,1,0
d13284,land0447,p16,1.00E+30,1,0
d13285,land0448,p16,1.00E+30,1,0
d13286,land0449,p16,1.00E+30,1,0
d13287,land0450,p16,1.00E+30,1,0
d13288,land0451,p16,1.00E+30,1,0
d13289,land0452,p16,1.00E+30,1,0
d13290,land0453,p16,1.00E+30,1,0
d13291,land0454,p16,1.00E+30,1,0
d13292,land0455,p16,1.00E+30,1,0
d13293,land0456,p16,1.00E+30,1,0
d13294,land0457,p16,1.00E+30,1,0
d13295,land0458,p16,1.00E+30,1,0
d13296,land0459,p16,1.00E+30,1,0
d13297,land0460,p16,1.00E+30,1,0
d13298,land0461,p16,1.00E+30,1,0
d13299,land0462,p16,1.00E+30,1,0
d13300,land0463,p16,1.00E+30,1,0
d13301,land0464,p16,1.00E+30,1,0
d13302,land0465,p16,1.00E+30,1,0
d13303,land0466,p16,1.00E+30,1,0
d13304,land0467,p16,1.00E+30,1,0
d13305,land0468,p16,1.00E+30,1,0
d13306,land0469,p16,1.00E+30,1,0
d13307,land0470,p16,1.00E+30,1,0
d13308,land0471,p16,1.00E+30,1,0
d13309,land0472,p16,1.00E+30,1,0
d13310,land0473,p16,1.00E+30,1,0
d13311,land0474,p16,1.00E+30,1,0
d13312,land0475,p16,1.00E+30,1,0
d13313,land0476,p16,1.00E+30,1,0
d13314,land0477,p16,1.00E+30,1,0
d13315,land0478,p16,1.00E+30,1,0
d13316,land0479,p16,1.00E+30,1,0
d13317,land0480,p16,1.00E+30,1,0
d13318,land0481,p16,1.00E+30,1,0
d13319,land0482,p16,1.00E+30,1,0
d13320,land0483,p16,1.00E+30,1,0
d13321,land0484,p16,1.00E+30,1,0
d13322,land0485,p16,1.00E+30,1,0
d13323,land0486,p16,1.00E+30,1,0
d13324,land0487,p16,1.00E+30,1,0
d13325,land0488,p16,1.00E+30,1,0
d13326,land0489,p16,1.00E+30,1,0
d13327,land0490,p16,1.00E+30,1,0
d13328,land0491,p16,1.00E+30,1,0
d13329,land0492,p16,1.00E+30,1,0
d13330,land0493,p16,1.00E+30,1,0
d13331,land0494,p16,1.00E+30,1,0
d13332,land0495,p16,1.00E+30,1,0
d13333,land0496,p16,1.00E+30,1,0
d13334,land0497,p16,1.00E+30,1,0
d13335,land0498,p16,1.00E+30,1,0
d13336,land0499,p16,1.00E+30,1,0
d13337,land0500,p16,1.00E+30,1,0
d13338,land0501,p16,1.00E+30,1,0
d13339,land0502,p16,1.00E+30,1,0
d13340,land0503,p16,1.00E+30,1,0
d13341,land0504,p16,1.00E+30,1,0
d13342,land0505,p16,1.00E+30,1,0
d13343,land0506,p16,1.00E+30,1,0
d13344,land0507,p16,1.00E+30,1,0
d13345,land0508,p16,1.00E+30,1,0
d13346,land0509,p16,1.00E+30,1,0
d13347,land0510,p16,1.00E+30,1,0
d13348,land0511,p16,1.00E+30,1,0
d13349,land0512,p16,1.00E+30,1,0
d13350,land0513,p16,1.00E+30,1,0
d13351,land0514,p16,1.00E+30,1,0
d13352,land0515,p16,1.00E+30,1,0
d13353,land0516,p16,1.00E+30,1,0
d13354,land0517,p16,1.00E+30,1,0
d13355,land0518,p16,1.00E+30,1,0
d13356,land0519,p16,1.00E+30,1,0
d13357,land0520,p16,1.00E+30,1,0
d13358,land0521,p16,1.00E+30,1,0
d13359,land0522,p16,1.00E+30,1,0
d13360,land0523,p16,1.00E+30,1,0
d13361,land0524,p16,1.00E+30,1,0
d13362,land0525,p16,1.00E+30,1,0
d13363,land0526,p16,1.00E+30,1,0
d13364,land0527,p16,1.00E+30,1,0
d13365,land0528,p16,1.00E+30,1,0
d13366,land0529,p16,1.00E+30,1,0
d13367,land0530,p16,1.00E+30,1,0
d13368,land0531,p16,1.00E+30,1,0
d13369,land0532,p16,1.00E+30,1,0
d13370,land0533,p16,1.00E+30,1,0
d13371,land0534,p16,1.00E+30,1,0
d13372,land0535,p16,1.00E+30,1,0
d13373,land0536,p16,1.00E+30,1,0
d13374,land0537,p16,1.00E+30,1,0
d13375,land0538,p16,1.00E+30,1,0
d13376,land0539,p16,1.00E+30,1,0
d13377,land0540,p16,1.00E+30,1,0
d13378,land0541,p16,1.00E+30,1,0
d13379,land0542,p16,1.00E+30,1,0
d13380,land0543,p16,1.00E+30,1,0
d13381,land0544,p16,1.00E+30,1,0
d13382,land0545,p16,1.00E+30,1,0
d13383,land0546,p16,1.00E+30,1,0
d13384,land0547,p16,1.00E+30,1,0
d13385,land0548,p16,1.00E+30,1,0
d13386,land0549,p16,1.00E+30,1,0
d13387,land0550,p16,1.00E+30,1,0
d13388,land0551,p16,1.00E+30,1,0
d13389,land0552,p16,1.00E+30,1,0
d13390,land0553,p16,1.00E+30,1,0
d13391,land0554,p16,1.00E+30,1,0
d13392,land0555,p16,1.00E+30,1,0
d13393,land0556,p16,1.00E+30,1,0
d13394,land0557,p16,1.00E+30,1,0
d13395,land0558,p16,1.00E+30,1,0
d13396,land0559,p16,1.00E+30,1,0
d13397,land0560,p16,1.00E+30,1,0
d13398,land0561,p16,1.00E+30,1,0
d13399,land0562,p16,1.00E+30,1,0
d13400,land0563,p16,1.00E+30,1,0
d13401,land0564,p16,1.00E+30,1,0
d13402,land0565,p16,1.00E+30,1,0
d13403,land0566,p16,1.00E+30,1,0
d13404,land0567,p16,1.00E+30,1,0
d13405,land0568,p16,1.00E+30,1,0
d13406,land0569,p16,1.00E+30,1,0
d13407,land0570,p16,1.00E+30,1,0
d13408,land0571,p16,1.00E+30,1,0
d13409,land0572,p16,1.00E+30,1,0
d13410,land0573,p16,1.00E+30,1,0
d13411,land0574,p16,1.00E+30,1,0
d13412,land0575,p16,1.00E+30,1,0
d13413,land0576,p16,1.00E+30,1,0
d13414,land0577,p16,1.00E+30,1,0
d13415,land0578,p16,1.00E+30,1,0
d13416,land0579,p16,1.00E+30,1,0
d13417,land0580,p16,1.00E+30,1,0
d13418,land0581,p16,1.00E+30,1,0
d13419,land0582,p16,1.00E+30,1,0
d13420,land0583,p16,1.00E+30,1,0
d13421,land0584,p16,1.00E+30,1,0
d13422,land0585,p16,1.00E+30,1,0
d13423,land0586,p16,1.00E+30,1,0
d13424,land0587,p16,1.00E+30,1,0
d13425,land0588,p16,1.00E+30,1,0
d13426,land0589,p16,1.00E+30,1,0
d13427,land0590,p16,1.00E+30,1,0
d13428,land0591,p16,1.00E+30,1,0
d13429,land0592,p16,1.00E+30,1,0
d13430,land0593,p16,1.00E+30,1,0
d13431,land0594,p16,1.00E+30,1,0
d13432,land0595,p16,1.00E+30,1,0
d13433,land0596,p16,1.00E+30,1,0
d13434,land0597,p16,1.00E+30,1,0
d13435,land0598,p16,1.00E+30,1,0
d13436,land0599,p16,1.00E+30,1,0
d13437,land0600,p16,1.00E+30,1,0
d13438,land0601,p16,1.00E+30,1,0
d13439,land0602,p16,1.00E+30,1,0
d13440,land0603,p16,1.00E+30,1,0
d13441,land0604,p16,1.00E+30,1,0
d13442,land0605,p16,1.00E+30,1,0
d13443,land0606,p16,1.00E+30,1,0
d13444,land0607,p16,1.00E+30,1,0
d13445,land0608,p16,1.00E+30,1,0
d13446,land0609,p16,1.00E+30,1,0
d13447,land0610,p16,1.00E+30,1,0
d13448,land0611,p16,1.00E+30,1,0
d13449,land0612,p16,1.00E+30,1,0
d13450,land0613,p16,1.00E+30,1,0
d13451,land0614,p16,1.00E+30,1,0
d13452,land0615,p16,1.00E+30,1,0
d13453,land0616,p16,1.00E+30,1,0
d13454,land0617,p16,1.00E+30,1,0
d13455,land0618,p16,1.00E+30,1,0
d13456,land0619,p16,1.00E+30,1,0
d13457,land0620,p16,1.00E+30,1,0
d13458,land0621,p16,1.00E+30,1,0
d13459,land0622,p16,1.00E+30,1,0
d13460,land0623,p16,1.00E+30,1,0
d13461,land0624,p16,1.00E+30,1,0
d13462,land0625,p16,1.00E+30,1,0
d13463,land0626,p16,1.00E+30,1,0
d13464,land0627,p16,1.00E+30,1,0
d13465,land0628,p16,1.00E+30,1,0
d13466,land0629,p16,1.00E+30,1,0
d13467,land0630,p16,1.00E+30,1,0
d13468,land0631,p16,1.00E+30,1,0
d13469,land0632,p16,1.00E+30,1,0
d13470,land0633,p16,1.00E+30,1,0
d13471,land0634,p16,1.00E+30,1,0
d13472,land0635,p16,1.00E+30,1,0
d13473,land0636,p16,1.00E+30,1,0
d13474,land0637,p16,1.00E+30,1,0
d13475,land0638,p16,1.00E+30,1,0
d13476,land0639,p16,1.00E+30,1,0
d13477,land0640,p16,1.00E+30,1,0
d13478,land0641,p16,1.00E+30,1,0
d13479,land0642,p16,1.00E+30,1,0
d13480,land0643,p16,1.00E+30,1,0
d13481,land0644,p16,1.00E+30,1,0
d13482,land0645,p16,1.00E+30,1,0
d13483,land0646,p16,1.00E+30,1,0
d13484,land0647,p16,1.00E+30,1,0
d13485,land0648,p16,1.00E+30,1,0
d13486,land0649,p16,1.00E+30,1,0
d13487,land0650,p16,1.00E+30,1,0
d13488,land0651,p16,1.00E+30,1,0
d13489,land0652,p16,1.00E+30,1,0
d13490,land0653,p16,1.00E+30,1,0
d13491,land0654,p16,1.00E+30,1,0
d13492,land0655,p16,1.00E+30,1,0
d13493,land0656,p16,1.00E+30,1,0
d13494,land0657,p16,1.00E+30,1,0
d13495,land0658,p16,1.00E+30,1,0
d13496,land0659,p16,1.00E+30,1,0
d13497,land0660,p16,1.00E+30,1,0
d13498,land0661,p16,1.00E+30,1,0
d13499,land0662,p16,1.00E+30,1,0
d13500,land0663,p16,1.00E+30,1,0
d13501,land0664,p16,1.00E+30,1,0
d13502,land0665,p16,1.00E+30,1,0
d13503,land0666,p16,1.00E+30,1,0
d13504,land0667,p16,1.00E+30,1,0
d13505,land0668,p16,1.00E+30,1,0
d13506,land0669,p16,1.00E+30,1,0
d13507,land0670,p16,1.00E+30,1,0
d13508,land0671,p16,1.00E+30,1,0
d13509,land0672,p16,1.00E+30,1,0
d13510,land0673,p16,1.00E+30,1,0
d13511,land0674,p16,1.00E+30,1,0
d13512,land0675,p16,1.00E+30,1,0
d13513,land0676,p16,1.00E+30,1,0
d13514,land0677,p16,1.00E+30,1,0
d13515,land0678,p16,1.00E+30,1,0
d13516,land0679,p16,1.00E+30,1,0
d13517,land0680,p16,1.00E+30,1,0
d13518,land0681,p16,1.00E+30,1,0
d13519,land0682,p16,1.00E+30,1,0
d13520,land0683,p16,1.00E+30,1,0
d13521,land0684,p16,1.00E+30,1,0
d13522,land0685,p16,1.00E+30,1,0
d13523,land0686,p16,1.00E+30,1,0
d13524,land0687,p16,1.00E+30,1,0
d13525,land0688,p16,1.00E+30,1,0
d13526,land0689,p16,1.00E+30,1,0
d13527,land0690,p16,1.00E+30,1,0
d13528,land0691,p16,1.00E+30,1,0
d13529,land0692,p16,1.00E+30,1,0
d13530,land0693,p16,1.00E+30,1,0
d13531,land0694,p16,1.00E+30,1,0
d13532,land0695,p16,1.00E+30,1,0
d13533,land0696,p16,1.00E+30,1,0
d13534,land0697,p16,1.00E+30,1,0
d13535,land0698,p16,1.00E+30,1,0
d13536,land0699,p16,1.00E+30,1,0
d13537,land0700,p16,1.00E+30,1,0
d13538,land0701,p16,1.00E+30,1,0
d13539,land0702,p16,1.00E+30,1,0
d13540,land0703,p16,1.00E+30,1,0
d13541,land0704,p16,1.00E+30,1,0
d13542,land0705,p16,1.00E+30,1,0
d13543,land0706,p16,1.00E+30,1,0
d13544,land0707,p16,1.00E+30,1,0
d13545,land0708,p16,1.00E+30,1,0
d13546,land0709,p16,1.00E+30,1,0
d13547,land0710,p16,1.00E+30,1,0
d13548,land0711,p16,1.00E+30,1,0
d13549,land0712,p16,1.00E+30,1,0
d13550,land0713,p16,1.00E+30,1,0
d13551,land0714,p16,1.00E+30,1,0
d13552,land0715,p16,1.00E+30,1,0
d13553,land0716,p16,1.00E+30,1,0
d13554,land0717,p16,1.00E+30,1,0
d13555,land0718,p16,1.00E+30,1,0
d13556,land0719,p16,1.00E+30,1,0
d13557,land0720,p16,1.00E+30,1,0
d13558,land0721,p16,1.00E+30,1,0
d13559,land0722,p16,1.00E+30,1,0
d13560,land0723,p16,1.00E+30,1,0
d13561,land0724,p16,1.00E+30,1,0
d13562,land0725,p16,1.00E+30,1,0
d13563,land0726,p16,1.00E+30,1,0
d13564,land0727,p16,1.00E+30,1,0
d13565,land0728,p16,1.00E+30,1,0
d13566,land0729,p16,1.00E+30,1,0
d13567,land0730,p16,1.00E+30,1,0
d13568,land0731,p16,1.00E+30,1,0
d13569,land0732,p16,1.00E+30,1,0
d13570,land0733,p16,1.00E+30,1,0
d13571,land0734,p16,1.00E+30,1,0
d13572,land0735,p16,1.00E+30,1,0
d13573,land0736,p16,1.00E+30,1,0
d13574,land0737,p16,1.00E+30,1,0
d13575,land0738,p16,1.00E+30,1,0
d13576,land0739,p16,1.00E+30,1,0
d13577,land0740,p16,1.00E+30,1,0
d13578,land0741,p16,1.00E+30,1,0
d13579,land0742,p16,1.00E+30,1,0
d13580,land0743,p16,1.00E+30,1,0
d13581,land0744,p16,1.00E+30,1,0
d13582,land0745,p16,1.00E+30,1,0
d13583,land0746,p16,1.00E+30,1,0
d13584,land0747,p16,1.00E+30,1,0
d13585,land0748,p16,1.00E+30,1,0
d13586,land0749,p16,1.00E+30,1,0
d13587,land0750,p16,1.00E+30,1,0
d13588,land0751,p16,1.00E+30,1,0
d13589,land0752,p16,1.00E+30,1,0
d13590,land0753,p16,1.00E+30,1,0
d13591,land0754,p16,1.00E+30,1,0
d13592,land0755,p16,1.00E+30,1,0
d13593,land0756,p16,1.00E+30,1,0
d13594,land0757,p16,1.00E+30,1,0
d13595,land0758,p16,1.00E+30,1,0
d13596,land0759,p16,1.00E+30,1,0
d13597,land0760,p16,1.00E+30,1,0
d13598,land0761,p16,1.00E+30,1,0
d13599,land0762,p16,1.00E+30,1,0
d13600,land0763,p16,1.00E+30,1,0
d13601,land0764,p16,1.00E+30,1,0
d13602,land0765,p16,1.00E+30,1,0
d13603,land0766,p16,1.00E+30,1,0
d13604,land0767,p16,1.00E+30,1,0
d13605,land0768,p16,1.00E+30,1,0
d13606,land0769,p16,1.00E+30,1,0
d13607,land0770,p16,1.00E+30,1,0
d13608,land0771,p16,1.00E+30,1,0
d13609,land0772,p16,1.00E+30,1,0
d13610,land0773,p16,1.00E+30,1,0
d13611,land0774,p16,1.00E+30,1,0
d13612,land0775,p16,1.00E+30,1,0
d13613,land0776,p16,1.00E+30,1,0
d13614,land0777,p16,1.00E+30,1,0
d13615,land0778,p16,1.00E+30,1,0
d13616,land0779,p16,1.00E+30,1,0
d13617,land0780,p16,1.00E+30,1,0
d13618,land0781,p16,1.00E+30,1,0
d13619,land0782,p16,1.00E+30,1,0
d13620,land0783,p16,1.00E+30,1,0
d13621,land0784,p16,1.00E+30,1,0
d13622,land0785,p16,1.00E+30,1,0
d13623,land0786,p16,1.00E+30,1,0
d13624,land0787,p16,1.00E+30,1,0
d13625,land0788,p16,1.00E+30,1,0
d13626,land0789,p16,1.00E+30,1,0
d13627,land0790,p16,1.00E+30,1,0
d13628,land0791,p16,1.00E+30,1,0
d13629,land0792,p16,1.00E+30,1,0
d13630,land0793,p16,1.00E+30,1,0
d13631,land0794,p16,1.00E+30,1,0
d13632,land0795,p16,1.00E+30,1,0
d13633,land0796,p16,1.00E+30,1,0
d13634,land0797,p16,1.00E+30,1,0
d13635,land0798,p16,1.00E+30,1,0
d13636,land0799,p16,1.00E+30,1,0
d13637,land0800,p16,1.00E+30,1,0
d13638,land0801,p16,1.00E+30,1,0
d13639,land0802,p16,1.00E+30,1,0
d13640,land0803,p16,1.00E+30,1,0
d13641,land0804,p16,1.00E+30,1,0
d13642,land0805,p16,1.00E+30,1,0
d13643,land0806,p16,1.00E+30,1,0
d13644,land0807,p16,1.00E+30,1,0
d13645,land0808,p16,1.00E+30,1,0
d13646,land0809,p16,1.00E+30,1,0
d13647,land0810,p16,1.00E+30,1,0
d13648,land0811,p16,1.00E+30,1,0
d13649,land0812,p16,1.00E+30,1,0
d13650,land0813,p16,1.00E+30,1,0
d13651,land0814,p16,1.00E+30,1,0
d13652,land0815,p16,1.00E+30,1,0
d13653,land0816,p16,1.00E+30,1,0
d13654,land0817,p16,1.00E+30,1,0
d13655,land0818,p16,1.00E+30,1,0
d13656,land0819,p16,1.00E+30,1,0
d13657,land0820,p16,1.00E+30,1,0
d13658,land0821,p16,1.00E+30,1,0
d13659,land0822,p16,1.00E+30,1,0
d13660,land0823,p16,1.00E+30,1,0
d13661,land0824,p16,1.00E+30,1,0
d13662,land0825,p16,1.00E+30,1,0
d13663,land0826,p16,1.00E+30,1,0
d13664,land0827,p16,1.00E+30,1,0
d13665,land0828,p16,1.00E+30,1,0
d13666,land0829,p16,1.00E+30,1,0
d13667,land0830,p16,1.00E+30,1,0
d13668,land0831,p16,1.00E+30,1,0
d13669,land0832,p16,1.00E+30,1,0
d13670,land0833,p16,1.00E+30,1,0
d13671,land0834,p16,1.00E+30,1,0
d13672,land0835,p16,1.00E+30,1,0
d13673,land0836,p16,1.00E+30,1,0
d13674,land0837,p16,1.00E+30,1,0
d13675,land0838,p16,1.00E+30,1,0
d13676,land0839,p16,1.00E+30,1,0
d13677,land0840,p16,1.00E+30,1,0
d13678,land0841,p16,1.00E+30,1,0
d13679,land0842,p16,1.00E+30,1,0
d13680,land0843,p16,1.00E+30,1,0
d13681,land0844,p16,1.00E+30,1,0
d13682,land0845,p16,1.00E+30,1,0
d13683,land0846,p16,1.00E+30,1,0
d13684,land0847,p16,1.00E+30,1,0
d13685,land0848,p16,1.00E+30,1,0
d13686,land0849,p16,1.00E+30,1,0
d13687,land0850,p16,1.00E+30,1,0
d13688,land0851,p16,1.00E+30,1,0
d13689,land0852,p16,1.00E+30,1,0
d13690,land0853,p16,1.00E+30,1,0
d13691,land0854,p16,1.00E+30,1,0
d13692,land0855,p16,1.00E+30,1,0
d13693,land0856,p16,1.00E+30,1,0
d13694,land0857,p16,1.00E+30,1,0
d13695,land0858,p16,1.00E+30,1,0
d13696,land0859,p16,1.00E+30,1,0
d13697,land0860,p16,1.00E+30,1,0
d13698,land0861,p16,1.00E+30,1,0
d13699,land0862,p16,1.00E+30,1,0
d13700,land0863,p16,1.00E+30,1,0
d13701,land0864,p16,1.00E+30,1,0
d13702,land0865,p16,1.00E+30,1,0
d13703,land0866,p16,1.00E+30,1,0
d13704,land0867,p16,1.00E+30,1,0
d13705,land0868,p16,1.00E+30,1,0
d13706,land0869,p16,1.00E+30,1,0
d13707,land0870,p16,1.00E+30,1,0
d13708,land0871,p16,1.00E+30,1,0
d13709,land0872,p16,1.00E+30,1,0
d13710,land0873,p16,1.00E+30,1,0
d13711,land0874,p16,1.00E+30,1,0
d13712,land0875,p16,1.00E+30,1,0
d13713,land0876,p16,1.00E+30,1,0
d13714,land0877,p16,1.00E+30,1,0
d13715,land0878,p16,1.00E+30,1,0
d13716,land0879,p16,1.00E+30,1,0
d13717,land0880,p16,1.00E+30,1,0
d13718,land0881,p16,1.00E+30,1,0
d13719,land0882,p16,1.00E+30,1,0
d13720,land0883,p16,1.00E+30,1,0
d13721,land0884,p16,1.00E+30,1,0
d13722,land0885,p16,1.00E+30,1,0
d13723,land0886,p16,1.00E+30,1,0
d13724,land0887,p16,1.00E+30,1,0
d13725,land0888,p16,1.00E+30,1,0
d13726,land0889,p16,1.00E+30,1,0
d13727,land0890,p16,1.00E+30,1,0
d13728,land0891,p16,1.00E+30,1,0
d13729,land0892,p16,1.00E+30,1,0
d13730,land0893,p16,1.00E+30,1,0
d13731,land0894,p16,1.00E+30,1,0
d13732,land0895,p16,1.00E+30,1,0
d13733,land0896,p16,1.00E+30,1,0
d13734,land0897,p16,1.00E+30,1,0
d13735,land0898,p16,1.00E+30,1,0
d13736,land0899,p16,1.00E+30,1,0
d13737,land0900,p16,1.00E+30,1,0
d13738,land0901,p16,1.00E+30,1,0
d13739,land0902,p16,1.00E+30,1,0
d13740,land0903,p16,1.00E+30,1,0
d13741,land0904,p16,1.00E+30,1,0
d13742,land0905,p16,1.00E+30,1,0
d13743,land0906,p16,1.00E+30,1,0
d13744,land0907,p16,1.00E+30,1,0
d13745,land0908,p16,1.00E+30,1,0
d13746,land0909,p16,1.00E+30,1,0
d13747,land0910,p16,1.00E+30,1,0
d13748,land0911,p16,1.00E+30,1,0
d13749,land0912,p16,1.00E+30,1,0
d13750,land0913,p16,1.00E+30,1,0
d13751,land0914,p16,1.00E+30,1,0
d13752,land0915,p16,1.00E+30,1,0
d13753,land0916,p16,1.00E+30,1,0
d13754,land0917,p16,1.00E+30,1,0
d13755,land0918,p16,1.00E+30,1,0
d13756,land0919,p16,1.00E+30,1,0
d13757,land0920,p16,1.00E+30,1,0
d13758,land0921,p16,1.00E+30,1,0
d13759,land0922,p16,1.00E+30,1,0
d13760,land0923,p16,1.00E+30,1,0
d13761,land0924,p16,1.00E+30,1,0
d13762,land0925,p16,1.00E+30,1,0
d13763,land0926,p16,1.00E+30,1,0
d13764,land0927,p16,1.00E+30,1,0
d13765,land0928,p16,1.00E+30,1,0
d13766,land0929,p16,1.00E+30,1,0
d13767,land0930,p16,1.00E+30,1,0
d13768,land0931,p16,1.00E+30,1,0
